8.026355599000000174e-01	-1.588668823999999979e+00	-1.065523052000000082e+00	-8.708114796999999463e-01	7.356466850999999751e-01	1.045430486000000103e+00	2.645228954999999882e+00	-2.675929914999999881e-01	-1.989714203999999875e-01	1.316644730000000041e-01	-6.812600877000000166e-01	1.004164441999999990e+00	1.722041517999999938e+00	-4.436340770000000155e-01	-8.876030766000000405e-01	-1.000878775999999970e+00	-2.460461350000000103e+00	-9.455885219999999869e-01	-5.542834536999999839e-01	-1.340889444000000097e+00	-3.157931455999999915e-01
7.321007177999999671e-01	-1.355672712999999918e+00	-6.705560608999999728e-01	-3.439632166000000102e-01	1.211293506000000075e+00	1.986400335999999989e+00	1.838116874000000012e+00	1.824749838999999985e-01	6.825639358999999740e-01	-1.147346275000000082e+00	-1.276493193999999887e-01	-5.598978368999999455e-01	4.205269315999999868e-01	-1.270065589000000106e+00	-2.897564854999999939e-01	-7.064190653999999903e-01	-6.853935278999999658e-01	2.922686823999999794e-01	-5.034163590000000077e-02	5.399580391999999618e-01	2.216926774000000044e+00
1.049385615000000049e+00	-1.267624096999999894e+00	-7.183965548999999839e-01	-3.946101001000000275e-01	8.625304636999999719e-01	2.512828809999999802e+00	8.553973434999999625e-01	1.382093674999999910e+00	4.527942529999999799e-01	-7.095834003000000001e-01	9.400666425999999465e-01	1.245779179999999986e+00	1.407735583000000013e+00	1.334527089000000055e+00	-6.695620735999999740e-01	-3.735314501999999898e-02	-4.715422416000000227e-01	-5.614690267999999929e-01	4.186248311999999916e-01	-3.614541032999999959e-01	3.772531834999999778e-01
1.085981571000000034e+00	-1.458365107999999966e+00	-8.789320685999999494e-01	-2.395016061999999946e-01	1.036010598999999921e+00	1.843429162999999926e+00	2.432367158000000029e-01	9.255960018000000122e-01	-6.189764437000000452e-01	-3.499057780000000006e-01	6.410615066999999501e-01	-5.830983487999999992e-01	1.135210988000000087e+00	9.160976436000000112e-01	1.098749924000000044e+00	-2.292985539999999878e-01	1.454388934000000022e+00	1.327915239999999941e-01	1.582105255000000099e+00	-1.399905643000000088e+00	-3.271528593999999956e-01
1.392412581999999954e+00	-9.379346442999999534e-01	-5.057847059000000201e-01	-5.877143973999999771e-01	3.483065915999999929e-02	1.142609887000000102e+00	7.224039510999999969e-01	-1.804573259000000096e+00	-1.426742143999999990e-01	6.099719612999999763e-01	-8.202468837999999929e-01	1.985482881999999893e+00	7.604666626999999623e-01	4.816361177999999854e-01	9.642389961999999759e-01	-7.776382444999999644e-01	-4.240417986000000194e-01	8.770694502000000448e-01	-1.590840346000000016e+00	-2.022247115999999956e-01	-2.606171569999999882e-01
1.473176996000000072e+00	-1.297746540999999976e+00	-4.682469623000000136e-01	-1.019779566999999970e-01	-3.177384375000000261e-01	3.644929600999999852e-01	1.515845078999999984e+00	1.076062350999999924e-02	1.235550134000000001e-02	-1.705790329000000050e+00	9.396186938999999683e-01	-5.379704287000000029e-01	8.196290473999999771e-01	2.722129575000000190e-01	-7.141358529000000344e-01	-1.050882115999999922e+00	-2.888765628000000141e-01	1.029814742999999977e+00	-5.230890178999999529e-01	-3.222100104000000242e-01	-9.417531447999999417e-02
1.155409031000000031e+00	-1.980097162000000077e+00	-7.654859601000000291e-01	-1.843663200000000002e-01	1.033087612999999960e+00	7.763137039999999933e-01	5.584297964000000114e-01	3.128621850000000149e-01	-2.607182306999999977e-01	-5.519172082000000090e-01	9.781953414999999818e-01	-1.110020586000000087e+00	1.579057714999999862e-01	-1.128818367999999905e+00	-4.946891700000000114e-01	-1.287420964999999917e+00	1.428414335000000035e-01	1.552221317999999961e+00	-2.866196080000000257e-01	1.077629761999999936e+00	-3.430231864000000130e-01
1.113931317000000032e+00	-2.308461294000000219e+00	-6.388038230999999456e-01	-2.677090625999999918e-01	1.563607342000000067e+00	4.774666906999999738e-01	3.027910517999999884e-01	8.234067641000000215e-01	-1.438395966999999886e-01	-5.416943354000000044e-01	7.606302121000000360e-01	1.243436678999999989e+00	-4.818188453000000204e-01	-9.771682763000000271e-01	-8.985546074000000383e-01	-1.100358919000000046e+00	5.218197242000000013e-02	1.336387594000000067e+00	-5.926530169000000514e-01	1.578900331999999906e+00	-6.444287770999999887e-02
1.260066569999999997e+00	-1.676580219999999954e+00	-9.601527144999999486e-01	4.389814658000000258e-01	1.776635720999999890e+00	3.566676367000000125e-01	8.024029403000000615e-02	1.459537493999999991e-01	1.881962332000000071e-01	6.617397672000000508e-01	1.055119887999999978e-01	1.694872694999999929e+00	5.711355487000000508e-01	9.030084881000000063e-01	-9.235129575000000646e-02	6.586883939000000021e-01	-1.187090095999999928e+00	-3.514466981000000101e-01	2.908595365000000155e-01	1.670582299000000104e+00	5.762910426999999780e-01
1.530968945999999997e+00	-1.229312256000000048e+00	-8.243307025999999649e-01	1.682239779000000102e+00	1.109755644000000041e-01	4.374674875999999824e-01	-4.532422327999999778e-01	1.771845861000000133e-01	3.200418179000000252e-02	-7.160621995999999490e-01	-3.715083364000000277e-01	-1.077945512000000106e+00	5.067463947000000468e-01	7.494643990999999561e-01	-3.834562395999999845e-02	9.348380966999999542e-01	1.231592840000000022e+00	-1.298806641999999956e+00	4.392245430000000228e-01	9.439056796000000471e-01	1.272595641999999971e+00
