3.783123977000000249e-01	-2.508444712000000187e+00	-9.172383294999999492e-01	-6.768700560000000532e-01	2.231972233000000028e+00	2.673633553000000163e+00	3.255653916999999842e-01	6.134699047999999655e-01	5.335678191999999875e-02	3.621214570999999882e-01	2.299424463999999890e+00	-2.726282573000000209e+00	1.125158786000000077e+00	-1.266819456000000121e-01	-2.513424080000000171e-01	2.706158510999999933e+00	-8.113426428000000135e-01	-1.803681451999999963e+00	1.326578022999999940e+00	7.451321427999999525e-01	1.837598204000000068e+00	-9.331501553000000060e-01	6.572048409999999841e-01
8.563921349999999988e-01	-2.172008158000000133e+00	-1.085715136999999997e+00	-7.257554682000000312e-01	1.364171068000000098e+00	-1.391827405999999934e-01	1.067343040999999992e+00	1.125941588000000104e+00	2.271555021000000174e+00	-7.666667891999999762e-01	9.529168134000000068e-01	-1.649494771999999942e+00	-1.480632366999999894e-01	1.010212663999999982e+00	1.166886225000000055e+00	3.455375234999999989e+00	-7.378290687999999875e-01	6.144233152000000420e-01	5.477052894999999699e-01	1.702958112999999996e+00	2.220171639999999780e+00	-9.108763997999999584e-02	-1.419256212999999989e-01
1.154398867999999911e+00	-2.116148308000000089e+00	-7.231260430000000516e-01	-1.333333560999999889e+00	1.318955700999999925e+00	-6.377309181000000438e-01	1.122522964999999928e+00	1.148203566999999925e+00	-3.446786803999999926e-01	-4.233032516999999939e-01	6.973366536000000226e-02	-9.000050531000000076e-01	6.124039162000000092e-01	-7.923774426999999898e-01	-2.511029619999999990e-02	2.398717599999999894e-01	-2.125706913000000142e+00	-2.518887733999999878e-01	1.674487038999999955e+00	-7.467372928000000076e-01	1.114999059999999931e+00	-5.248169660999999486e-01	-2.097841876000000050e-01
9.152814170999999943e-01	-1.582097961999999969e+00	-9.842054014000000128e-01	-5.770929075999999824e-01	1.101163667000000013e+00	1.306233798000000057e+00	-5.457457640999999748e-01	9.259784532000000512e-01	1.111233040999999977e+00	-4.037790444000000090e-01	1.264771381999999944e+00	-7.413588921000000553e-01	3.230191088000000099e-01	6.276419301999999756e-02	1.024588899999999914e+00	-8.926026138999999526e-01	3.337286581999999724e-01	-1.508817658999999978e+00	1.302570497000000049e+00	5.176362756000000287e-01	1.210324226000000003e+00	-7.521022402999999468e-01	7.908968430999999688e-01
9.544410349999999932e-01	-1.349028273999999916e+00	-1.319510307999999910e+00	-6.787223260000000424e-01	9.141209839999999698e-01	-3.230123246000000115e-01	-1.205333902000000013e+00	1.751107370999999968e-01	-7.483880725999999539e-01	-5.760924469999999520e-01	1.130239347999999922e+00	5.236837989999999499e-01	5.283698814999999716e-01	-1.079490312999999979e+00	1.343184313999999935e+00	3.100127824999999726e-01	-7.630939804999999909e-01	2.126635014000000101e-01	7.953213282000000106e-01	2.018773379999999840e+00	4.654077904999999737e-01	-1.942136446000000127e-01	7.783267167999999847e-01
1.228804315999999952e+00	-1.044462589999999969e+00	-1.115028821999999975e+00	-6.674367323000000018e-01	-4.952476999000000185e-02	1.023022628999999961e+00	-1.028925059999999947e+00	5.216311540000000413e-01	1.814529470999999949e+00	-9.134235348000000476e-01	1.665777183999999966e+00	-2.252467439999999987e-01	-6.198581520000000511e-01	1.158980090000000018e+00	1.490794262000000092e+00	4.766486592999999994e-01	1.832952247000000090e-01	3.321706513000000083e-01	9.860041086000000121e-02	1.208235522000000062e+00	-1.787064004000000095e+00	-1.057585798999999938e+00	7.177812988999999755e-01
1.044359542000000030e+00	-7.987649057000000274e-01	-8.670850903000000276e-01	-1.484636082000000135e-01	9.493988395000000358e-01	-8.221777197999999842e-01	-1.394867185999999926e+00	9.301639514999999747e-01	6.197826287000000184e-02	-5.901338966000000408e-01	9.382481611999999860e-01	1.105178063000000099e+00	6.847746233000000515e-01	-1.488149162000000025e+00	-1.871011796000000005e-01	5.190865280999999998e-01	2.778810912999999938e-01	-1.487932888000000009e+00	1.990132045999999932e-01	1.288169133000000022e+00	-2.385673279000000147e-02	-3.632788686999999794e-01	9.433126277000000171e-01
9.007006446999999971e-01	-1.183470698999999904e+00	-1.114730014999999907e+00	-9.203607729999999654e-01	8.666266546999999987e-01	3.580971475999999987e-01	-1.492288515000000038e+00	-2.242710849000000006e-01	-1.242775254999999968e+00	-1.499687567000000110e-01	5.395572953999999699e-01	4.698294170999999658e-02	4.209831869999999809e-01	-1.089722851000000103e+00	1.634830122000000108e+00	-5.198943443000000331e-01	-6.191227649999999638e-01	7.503414830000000590e-02	1.820065637999999930e-01	7.778740919000000087e-01	4.173951766000000285e-02	-3.303927689999999751e-01	7.330435780999999817e-01
7.213900775999999571e-01	-1.196977198999999992e+00	1.854605880000000040e+00	3.052832686999999989e-01	-1.625886172000000074e-01	5.362740754999999471e-01	1.610768089999999875e-01	-1.189228818000000014e-02	2.051878229000000164e+00	3.035586265000000061e+00	6.974069611000000002e-01	-8.464676717000000350e-01	-1.895734014000000078e-01	3.778839642999999859e-01	2.253008234999999804e+00	5.796881259999999703e-01	8.213066929000000238e-01	-6.863801679000000426e-03	2.494594281999999996e+00	7.391190071000000028e-01	-1.950762537999999990e+00	5.463629003000000095e-01	-1.002930858999999952e-01
6.779290990999999877e-01	-1.037414727000000036e+00	2.524820355000000127e+00	1.576410054999999977e+00	1.549735496999999906e-01	-6.262238252999999810e-01	2.544545387000000103e-01	2.893878720999999987e-01	-3.542520961000000246e-01	1.975604155000000084e+00	-7.122323925000000333e-01	1.780284248000000069e+00	2.112561235999999898e+00	-6.548556668999999664e-01	-1.416308239999999996e+00	-6.220108556000000233e-01	9.953133866999999690e-02	1.098658370999999967e+00	-2.383288732999999937e-01	1.187139266000000054e-01	9.040081456999999876e-01	6.420723646999999812e-02	-8.981461072999999962e-01
