-8.399348400999999686e-01	-1.426354294000000023e+00	-1.975425294000000109e+00	-8.948481792000000379e-01	7.978797386999999519e-01	1.738519963000000057e-01	1.177612847000000018e+00	-1.255385181999999933e+00	2.067661365000000195e+00	1.228416962000000057e+00	4.687859368000000249e-01	2.746686804999999842e-01	7.374872486000000338e-01	-4.351899792000000211e-01	6.056635272000000514e-01	6.224774094999999674e-01	5.735324989000000206e-01	-1.549072809000000106e+00	-7.768131644000000335e-01	1.150546002000000012e+00	3.276378883000000131e-01	-3.063188454999999921e-01	-6.204986223999999773e-01	-4.268336298000000029e-01
-5.843819540000000368e-01	-2.115771919000000167e+00	-2.519495587000000203e+00	1.567057454000000127e-01	-1.314467996999999944e+00	-4.111706295999999899e-02	-4.799350284000000189e-01	-9.308227075000000128e-02	1.260857298999999987e+00	-2.120120734000000007e-01	6.353430844999999327e-02	-1.796185691999999889e+00	1.263114456999999913e+00	2.626770157000000161e+00	-1.237513372000000000e+00	1.797312256999999969e+00	-2.558646391999999992e+00	-6.191816988999999660e-01	-3.825151776999999864e-01	-2.096009169999999866e+00	4.094122863999999917e-01	5.893369679000000083e-01	-1.705733343999999985e+00	-4.334129411000000043e-01
-5.107268309000000395e-01	-1.141486044999999949e+00	-1.722403273000000068e+00	1.194749091999999902e+00	-2.036813926000000219e+00	1.151427318000000088e+00	-2.105816414999999928e-02	-5.361681729999999702e-01	4.119196560000000229e-01	-1.093714988999999971e+00	1.387242105999999975e+00	-2.041061175999999922e+00	-2.923697558999999724e-01	9.336059496999999929e-01	-1.297175814999999899e+00	8.124962449000000531e-01	-1.014902860000000073e+00	2.182529516999999863e+00	1.028252721000000092e+00	2.147017541999999946e+00	-3.329479905000000128e-01	1.625602098000000106e+00	-1.901438819000000002e+00	-7.519153553000000600e-02
-6.177757793999999469e-01	-1.063505061999999945e+00	-1.775463162999999955e+00	3.983783374000000044e-01	2.983356557999999881e-01	8.649250445999999704e-01	2.275170143999999950e-01	-1.516102641000000029e+00	-1.365072623000000096e+00	1.861268681999999827e-02	-7.438868499999999884e-01	-8.228505895000000070e-01	1.010935662999999998e-02	1.349380967999999958e+00	-1.154589172999999969e+00	8.986831700999999839e-01	-4.435212573999999797e-01	1.037213063999999907e+00	8.768229797000000048e-01	1.795156125000000102e+00	-4.481639944999999958e-01	3.411691669999999954e-01	2.030422041000000122e-01	-1.005282118000000002e+00
-3.039514535000000239e-01	-9.377743183000000204e-01	-1.332096186000000015e+00	5.411543893000000383e-01	-6.444811952000000232e-01	2.276754228999999796e+00	-4.349129004000000243e-01	-1.195434120999999905e+00	-2.176411150999999933e+00	-1.933891741000000053e-01	6.177760319999999750e-01	-1.124971146999999894e+00	6.279317621000000127e-01	-6.168788679000000025e-02	-7.584807486000000321e-01	-9.042543185000000427e-01	4.311475783000000284e-03	3.065786873999999940e-01	2.935522569999999831e-01	8.367573634999999621e-01	3.587586126000000264e-01	-1.946835607999999884e-01	6.155594950999999648e-01	2.164845793999999879e-01
-5.609305856999999840e-01	-2.954415268000000136e-02	-8.540156690000000328e-01	8.149823449999999969e-01	-7.367041773000000404e-01	2.361384387999999834e+00	1.681607193000000111e-01	-8.951857547999999554e-01	-4.302685744999999728e-02	7.663498819999999823e-01	-1.205185257999999981e+00	1.311024464999999972e-01	-1.268848167000000027e+00	-2.208274622999999992e-01	4.035994916999999793e-01	-1.325817049000000136e-01	1.518879155000000036e+00	-3.163262765000000032e-01	-2.892950213999999853e+00	-1.431106871999999974e+00	1.268864894000000021e+00	-1.595701023999999968e-02	-1.266817185000000068e+00	5.045279424999999929e-01
-7.204160030999999798e-01	-3.558021319999999932e-01	-6.211468270000000125e-01	-2.895693965999999731e-01	2.299091298000000005e+00	1.361152270000000053e+00	3.688454287999999859e-01	-3.151182927000000245e-01	3.478062451999999749e-01	1.858084582999999901e+00	-1.606440664000000074e-02	1.000676575000000040e-01	-2.603650383000000179e-01	1.130467113999999995e-01	1.421716803000000029e+00	6.086842913000000133e-01	-7.711838892000000278e-02	-3.258373949999999741e-01	-4.984767655999999825e-02	2.066049006000000021e-01	-3.795519923999999823e-01	-1.015817806999999906e+00	-2.201560763999999892e+00	-3.462659069999999839e-01
-3.383212078999999761e-01	2.043308151000000072e-01	-3.590971499999999761e-01	3.325849033000000121e-01	-5.942244125000000210e-01	2.166737400000000147e+00	-2.620150529999999978e-01	-4.633191979999999877e-01	-4.445811273999999980e-01	-1.502367036999999961e+00	5.213557787000000499e-01	-4.476530828999999989e-02	1.273449167999999965e+00	2.376532396000000102e-01	1.905083872999999928e+00	-9.335570144999999487e-02	-1.573020153000000088e+00	6.094058288999999462e-01	1.990027414000000050e+00	7.554090269000000024e-01	5.488712974999999661e-01	6.533654786000000492e-01	-1.939837830999999957e+00	7.326986470999999890e-01
-1.238719893999999933e-01	-4.658224881999999956e-01	-1.030640404999999982e+00	9.667598216000000688e-02	-7.023867510000000314e-01	2.889804082999999912e-01	-3.668606198000000096e-01	-2.025204255999999980e-01	-8.978934639000000217e-01	-2.393662632999999929e-01	-1.104194928999999936e+00	1.405492573999999939e+00	-8.723222064000000220e-01	-1.438512295000000107e-01	1.534229148000000098e+00	8.557728643999999996e-01	6.654550012000000070e-01	-6.949832301999999684e-01	5.315878903999999849e-01	-7.996922453000000486e-01	5.171939304999999543e-01	-9.830709708999999519e-01	-5.459139282999999621e-01	5.027366062000000468e-01
1.067622545000000089e+00	-4.377516272000000347e-03	-7.750359915000000210e-01	2.627473390000000242e-01	2.572888214999999867e-01	-7.901620334999999787e-03	4.378538202000000212e-01	1.268833547000000062e-01	-1.226218304999999953e+00	9.970566141000000160e-01	-3.540634096999999980e-01	2.026377024000000082e-01	6.424915185000000528e-02	1.035158602999999955e+00	1.855051659999999991e+00	1.290203814000000060e+00	-6.203436762000000271e-02	1.636551853000000056e+00	8.428190904000000261e-01	9.740705589999999470e-01	-1.601081180000000007e-02	1.366147034999999899e-01	6.076060188999999889e-01	-2.500292385999999811e-01
1.245750914999999903e+00	-4.195713153000000251e-01	-1.148186616999999909e+00	8.685773034999999531e-01	-6.277962482000000177e-01	-3.771597094999999955e-01	-2.776802315999999937e-01	2.267637862999999920e-01	-1.938298509000000003e+00	-2.013552584999999950e-01	8.042548081000000515e-01	-7.869824509999999440e-02	6.821248183000000465e-01	-1.908906845999999990e-01	7.436519223999999983e-01	-8.273908383000000422e-01	-1.275258478000000084e-01	-9.476747235000000658e-02	-6.851987067999999459e-01	-9.874869938000000458e-01	3.007023630999999808e-01	-2.412650416999999881e-01	9.663695815999999716e-01	-4.358505887999999939e-01
1.072888196999999932e+00	-7.806077160000000070e-01	-8.848030167999999529e-01	-5.501936729000000276e-02	-6.705848369000000364e-01	-9.276650854000000335e-01	7.102727320000000455e-02	-7.458319049999999617e-01	-2.048886456000000023e-01	9.017144941000000413e-01	6.942112792000000310e-01	-7.232740336999999853e-01	-1.655089465999999954e+00	9.567812404000000104e-01	1.155516058999999984e+00	4.865954050999999891e-01	-1.943216197000000034e-02	-6.579966686999999537e-01	-9.592248823000000535e-02	-6.133072705000000013e-01	-6.187412687000000133e-01	-4.361274956000000258e-01	5.808594574000000010e-01	1.432172742000000110e+00
1.492312448000000069e+00	-4.360484445000000209e-01	-4.771133705999999752e-01	6.863433620000000124e-01	-7.182163606999999450e-01	-1.807805096000000000e-01	5.219782567999999845e-01	-9.453311799000000404e-01	-8.445613133999999578e-01	-1.919407343999999904e+00	-1.594226815999999936e+00	-6.056102976999999665e-01	-9.805836587999999798e-01	2.308006894000000087e-01	2.399784764000000015e-01	6.141207631999999750e-01	-1.054583865999999981e+00	1.509917410999999932e-01	8.568280951000000201e-01	8.322196859999999585e-01	2.171806396000000028e-01	2.271695927999999864e-01	9.996999000999999829e-01	7.898943402000000447e-01
1.248733002000000036e+00	-7.442126821000000225e-01	-5.080989141999999736e-01	7.145510179999999822e-01	1.239467869999999916e+00	-1.074642496000000058e+00	2.911497234000000045e-01	-1.191598321000000071e+00	-9.289678526000000325e-01	-4.686596744000000037e-01	-7.510835503999999663e-01	5.407228773000000155e-01	-8.484252665999999499e-01	1.103284583000000013e-01	3.137321766000000095e-02	1.590163119999999930e-01	-1.790874675999999943e-01	-1.314815993999999932e+00	-2.664112102999999787e-01	-5.450140814999999694e-01	4.362577272000000006e-01	-7.375064391000000219e-01	8.921305882000000187e-01	-1.928186141999999936e+00
1.275669267999999912e+00	3.354743864999999992e-01	-1.616647586999999942e-01	3.067043308999999884e-01	1.590708958000000006e+00	-6.216754459000000121e-01	7.481785856999999540e-01	-1.371376673999999962e+00	-9.457498111000000041e-01	9.006321958999999322e-02	-1.794931553999999929e-01	7.736663129999999944e-01	7.351848134999999784e-01	5.468019131000000366e-01	1.655507283000000052e-01	8.849232078000000001e-01	4.895195336000000008e-01	2.024398494000000159e+00	-1.812443781999999892e+00	1.492872645000000054e+00	6.969705025000000331e-01	5.880207686999999739e-01	-1.141599355999999982e-01	-1.656400925000000024e-01
