-6.364225278999999791e-01	-9.308680920999999886e-01	-6.725263918999999646e-01	2.223756572000000098e+00	-7.305478735999999529e-01	9.521958630000000312e-01	1.259880797999999968e+00	-2.738660963999999809e-01	1.635554141000000072e+00	5.545269852999999971e-01	-1.179972344999999923e+00	-3.910444769999999792e+00	-2.909904997000000160e-01	8.535648659000000249e-02	-2.114987959999999889e-01	5.645109513999999606e-01	-9.985606466999999986e-01	2.133958860999999874e-01	1.436730696999999890e-01
-4.782830165999999994e-01	1.218529309000000005e+00	-1.313686284999999954e+00	-7.564568986999999911e-01	-6.300387978999999472e-01	1.753718880999999952e+00	-8.727979945999999600e-01	8.175670343999999479e-02	6.744250835999999749e-01	1.078095033000000091e+00	-2.999173058999999864e-01	-6.352322250999999920e-01	1.353012765000000117e-01	-4.996983842000000120e-01	1.692787687000000041e+00	1.124312229000000052e+00	4.745587692000000080e-01	2.799298315999999787e+00	3.039063405999999912e+00
-1.360551067000000058e+00	-6.124046119999999593e-01	-1.319518578999999914e+00	-4.630781009000000115e-01	-1.510680076999999955e+00	8.073167879000000546e-01	1.378390679000000008e+00	-1.188637648999999907e+00	-6.083812873999999704e-02	-5.931242305999999687e-01	-3.011855379000000221e-01	1.783683174999999954e+00	-7.501164678999999724e-01	1.576824336000000049e-01	1.824928617000000086e+00	5.293194891000000402e-01	9.816844554000000445e-01	-1.051809084999999921e+00	3.043622635000000187e+00
1.617403158999999979e+00	4.194801041999999813e-01	-8.861919743999999710e-01	-1.147848347000000047e-01	-1.393172171000000015e+00	1.034659001000000078e+00	3.611126720999999762e-01	6.168532880000000551e-01	-3.858422468000000105e-01	-8.879547209999999469e-01	-8.309042508999999743e-01	4.393432327999999831e-01	-6.095583745999999525e-01	-7.269008005999999522e-01	1.080798812000000053e+00	-1.899183560000000104e-01	-6.227673393999999529e-01	-1.338684594999999922e+00	-1.535478167000000060e-01
-5.002563631999999705e-02	1.961270867000000084e+00	-6.637218830000000125e-01	-7.779324307999999633e-01	-1.282796236000000034e+00	6.950106340999999688e-01	-8.131622158000000322e-01	1.030403852000000064e+00	-1.077436049999999979e+00	2.170254595999999925e+00	1.237389321000000042e-01	-1.223670266000000062e+00	5.148941935999999941e-01	-1.277306951999999995e+00	5.316373197000000550e-01	1.248183639000000067e-01	-5.640544225000000411e-01	9.161059697000000224e-01	-1.312394851000000084e+00
-9.167997925999999964e-01	-4.493823282000000141e-01	-6.015514808999999907e-01	-1.583373420999999892e+00	-9.211142155999999526e-01	4.642232913000000072e-01	1.572454550000000006e+00	-2.932237195999999879e-01	-7.984030026999999752e-01	5.269861559999999834e-01	-1.013336207999999905e+00	-1.522986109000000088e+00	1.303985278999999942e+00	-1.588348732999999902e+00	1.239411802000000007e+00	-7.122295627000000406e-01	-6.776704761999999826e-01	8.748101048999999962e-01	-9.488638222999999927e-01
-5.146114124999999762e-01	-9.837228920999999682e-01	3.555170327000000130e-01	1.853357864999999993e+00	-1.197778116000000059e+00	2.345247568999999921e-01	4.200546551000000073e-01	-1.782911963000000100e+00	-9.736166007000000011e-01	-1.063749945000000086e+00	-3.985258157000000079e-01	-3.955615067000000096e-01	1.299756678999999915e+00	-2.532157994999999939e+00	1.123942712999999927e+00	4.277426549000000189e-01	1.098360425999999945e+00	9.016257558000000394e-01	9.117045885999999766e-02
1.605492039000000037e+00	-6.336881586999999483e-01	-4.962086980000000036e-01	9.038985152999999828e-01	-6.816619624999999960e-01	3.215716980000000308e-02	-3.272721262000000131e-01	8.149531046000000334e-01	-3.119148813000000020e-01	-9.437237752999999563e-01	9.814526986999999592e-02	5.434297215000000181e-01	2.325791773999999812e+00	-4.072170415999999959e-01	6.900978740000000000e-01	1.108613311000000046e+00	1.076956304000000086e+00	-7.509388363000000233e-01	2.277584473000000109e+00
1.223240955999999935e+00	4.117187972999999945e-02	7.885564996999999687e-02	1.083312559000000064e-01	-1.288976533000000035e+00	-8.331589565000000475e-01	-5.807330683000000437e-01	2.128615393000000022e+00	-1.454591964000000015e+00	1.192280774000000099e+00	-7.026836327000000049e-01	-7.357231545999999567e-02	-8.381694361999999510e-01	-6.410428844000000126e-01	1.036406042999999944e-01	-2.882511481999999736e-01	8.607249106000000038e-01	-1.211718998000000047e+00	-2.337982285000000104e-01
-1.079498271999999925e+00	-1.172262366000000000e+00	1.728699517999999991e+00	-4.530271131999999978e-01	7.348175676999999517e-01	-3.846467484000000159e-01	1.478488897000000080e+00	-1.373969255999999972e-01	3.495034745000000220e-01	3.626777032999999872e-01	1.028015888000000100e+00	-1.058846167000000005e+00	-1.579847503000000097e+00	2.438973593000000051e-01	7.548661932000000352e-01	1.191464308000000027e+00	1.697138135000000103e+00	-1.824681315999999942e+00	-8.919745027000000048e-01
