-2.199157483000000024e+00	1.766645779000000083e+00	-1.228491301000000036e+00	-1.225837352999999963e+00	-1.223406025999999924e+00	3.001345752999999839e-01	1.510833775999999906e+00	5.273778184999999841e-01	-9.576397327000000237e-01	-1.509447851000000063e-01	-1.311964213000000046e-01	5.624985918000000029e-02	-9.234023194999999573e-01	5.349939877999999871e-02	-1.698709280999999960e+00	-1.697533884999999909e+00	-8.220606992000000224e-01	-4.401449089999999731e-01	3.667651222000000155e-01	1.246473488999999990e+00
-2.014446819000000222e+00	-3.203065558000000035e-01	1.254577425999999996e+00	-1.271306204999999911e+00	-1.354047894000000030e+00	-1.078360879000000022e-01	1.134720498999999938e+00	1.472789412000000020e+00	-5.545341837999999690e-01	-5.724536476999999568e-01	-3.192075350999999950e-01	-4.655021254000000219e-01	-1.004807540000000055e+00	4.183152451000000105e-01	-1.309185218999999956e+00	-9.318578598000000213e-01	-6.750736577999999488e-01	3.898380611999999745e-01	-2.859256848000000240e-01	-3.706254377000000044e-01
-1.246837444999999933e+00	-2.783796700000000235e-01	1.466511120999999918e+00	-6.336544756999999972e-01	1.199369287999999978e+00	-1.065559839999999925e+00	5.804591105999999945e-01	1.437482182000000108e+00	-7.852982270999999681e-01	-7.051626873999999878e-01	-8.598369265999999955e-01	2.910264667999999944e-01	-5.707057902000000071e-01	1.131277545000000107e+00	-1.125164644999999908e+00	-1.848736093999999941e+00	-7.685897278000000665e-02	-4.124163641999999963e-01	-9.076702275000000375e-01	2.216978098999999869e+00
-1.058363367000000110e+00	5.331401274999999496e-01	7.301998033000000055e-01	-8.015662568000000432e-01	1.330347366000000031e+00	-1.294338975999999919e+00	3.150575877000000302e-02	1.220612040000000009e+00	2.374232537999999781e+00	2.178987337999999940e-01	-5.076864626999999519e-01	3.933522917000000230e-01	6.528103876999999944e-01	-8.081373482999999747e-02	-1.236844854999999965e+00	-1.621768423000000015e+00	-7.843237387999999477e-01	-1.094138467999999920e+00	-9.063122888000000321e-01	2.203540617999999895e+00
-1.257175637000000012e+00	-5.184234889000000068e-01	-7.874168835000000533e-01	-1.080883918000000055e+00	5.437297917000000202e-01	7.517654058999999334e-02	-8.388999336000000362e-01	1.307223744999999937e+00	1.073495848999999946e+00	3.961395266000000137e-01	2.347325290000000120e+00	-4.208731957999999745e-02	1.083261430999999941e+00	-1.607418093999999908e-01	-1.057732415000000037e+00	2.582899897000000000e-01	-4.128883250000000005e-01	-1.139240455000000013e-01	-3.029757598000000218e-01	1.679664427999999932e+00
-1.565752130999999991e+00	-4.440421708000000245e-01	-1.439774494999999987e+00	-1.220393967999999996e+00	-6.826311242000000501e-01	7.072045747999999854e-01	9.103617316000000015e-01	3.518331449000000055e-01	-8.723053617999999565e-01	1.538706649000000093e-01	4.659312171000000169e-01	-2.934862142999999923e-01	5.039517634000000301e-01	-8.695155262999999524e-01	-1.362141841999999992e+00	-1.047609728000000073e+00	-2.163548332000000129e-01	-1.779755793000000086e+00	-8.565010766000000220e-02	1.749227976000000018e+00
-1.555842941999999951e+00	8.609069283000000405e-01	3.652372487000000167e-01	-1.570871544000000064e+00	-1.367466043000000075e+00	2.114766661999999964e-01	1.395246264999999930e+00	1.348164496000000101e+00	-1.122669327999999966e+00	-7.163677193999999915e-01	2.221795906000000043e-01	-5.687337430000000138e-01	8.814700091999999598e-02	-2.008918938999999959e+00	-1.348130274000000073e+00	-7.197068438999999485e-01	-8.530447217000000082e-01	-1.280096923999999969e+00	-8.402108418999999773e-02	-1.487200901000000075e-01
-1.089183446999999916e+00	-9.554649938000000509e-01	1.097226070000000053e+00	-1.246130339000000031e+00	1.351146076000000029e+00	2.972421176000000220e-01	3.377157445999999785e-01	1.992347888000000067e+00	-1.482116562999999942e+00	-1.298430203999999977e+00	-1.158296487999999957e+00	-1.068312023999999916e+00	8.213544372000000093e-01	-1.407597401999999942e+00	-3.980101435000000243e-01	1.012345005000000048e-01	2.102883577000000115e-01	-1.021022263999999957e+00	1.082272471000000014e+00	3.637537089999999806e-01
-1.120523847000000073e+00	-8.322863727999999517e-01	2.896777868000000034e-01	-9.073366939999999436e-02	7.766345847000000191e-01	2.904634316999999966e-01	-7.039372833000000496e-01	1.014300264000000062e+00	9.568269567999999614e-01	1.754222833999999898e+00	-1.003649087999999967e+00	7.662945673000000069e-01	1.285367689999999952e+00	-1.754701274999999894e-01	-5.768208623999999674e-01	1.137632623000000009e-01	1.967243097000000107e+00	6.105484750000000210e-02	1.036705106999999959e+00	3.834867899000000135e-01
-8.962699921000000236e-01	6.978800395999999739e-02	-1.319246737000000058e+00	1.380610464000000093e+00	-4.349003101000000204e-01	-1.009799346999999958e+00	-1.797586265000000072e+00	-8.876576540999999709e-01	-2.614619430999999827e-01	5.192048245999999478e-01	1.263367965999999898e+00	2.441926333000000060e+00	-4.128843637000000066e-02	1.384425814999999949e+00	-1.581285338000000040e+00	4.119582956999999768e-01	5.865159110000000009e-01	3.295582459000000186e-02	-6.000050999999999995e-02	4.077040754999999850e-01
