-1.628733878000000024e+00	3.891381203000000011e-01	-1.367283988999999922e+00	8.494333621999999862e-01	-1.563852116000000070e+00	8.272608764000000114e-01	-1.204392555000000087e+00	1.855046092000000035e+00	-1.437900116000000006e+00	-7.773445748999999738e-01	9.155374691000000009e-01	-6.038683471000000358e-01	6.135921466000000546e-01	3.221259018000000030e-01	-1.331258139000000007e+00	1.514229427000000072e+00	9.419354520999999314e-02	-5.206404528000000420e-01	3.516616354000000055e-01	8.377503063000000250e-01	-9.591473864999999766e-01	8.076610268999999676e-01	1.476663204999999923e+00
-1.507133690000000081e+00	-5.478045621999999559e-01	-3.533675852000000006e-01	9.688283318000000532e-01	1.747949519999999923e+00	1.348481564999999938e+00	-1.062714012999999902e+00	1.342167690999999996e+00	1.769366750000000099e+00	-4.848135881999999786e-01	-6.441503024000000410e-01	-1.057939398000000003e-01	2.077152492999999878e-01	-1.087337570000000087e+00	3.170520861000000051e-02	-1.595581480999999913e-01	-3.425676955999999995e-01	-9.037427635000000459e-01	-3.735458822000000123e-01	-1.189499367999999890e+00	-5.068285018999999503e-01	9.617615051000000248e-01	9.264076135000000045e-01
-1.682681794000000064e+00	-7.752803938000000228e-01	1.529371975000000106e+00	-9.038888211000000172e-01	4.499962136999999807e-01	6.635186285999999933e-01	-4.307018620999999992e-01	7.466064944000000425e-01	-1.012243618999999928e+00	6.065663085000000398e-01	-2.887785591000000096e+00	-1.094827830000000057e+00	3.211576640000000094e-01	1.896498902999999903e+00	1.669565194000000030e+00	-2.168247646999999834e+00	-2.967462428000000152e+00	-4.591703235999999855e-01	4.076899945999999941e-01	-1.718327554999999895e-01	9.567734775999999774e-01	2.437509082000000049e+00	1.837150664999999961e-01
-1.927278193999999889e+00	2.416277757999999998e-01	-7.422883923999999967e-01	-1.571023886000000092e+00	-1.401608014000000013e+00	1.206870963000000074e+00	-5.812641133999999488e-01	4.398277119999999818e-01	-9.847621964000000117e-02	1.009373925000000005e+00	-1.443201754000000003e-01	-9.758083925999999630e-01	2.173632326999999975e+00	1.096555925000000098e+00	-8.131550147999999645e-01	1.402629815000000058e+00	7.644508207000000333e-01	6.362037901999999523e-01	-1.613630946000000010e+00	-3.431181832999999903e-01	-1.391732025999999900e+00	3.008991977000000095e-02	-1.134165834999999900e+00
-1.682168864000000097e+00	8.545428946999999997e-02	-9.439207183000000168e-01	7.627838956000000392e-01	-6.865525713000000252e-01	1.383323239999999954e+00	-1.358691985999999963e+00	-6.964199520999999615e-01	-7.362940631000000069e-01	-3.988828923000000137e-01	7.102037154000000463e-01	-8.969531515999999982e-01	5.254536854000000368e-01	-7.566320583999999738e-02	9.364884852999999509e-01	8.093428414999999376e-02	7.313760004999999564e-01	7.881851870999999621e-01	-9.149622676999999427e-02	-5.190369801999999977e-01	-1.895626905000000084e+00	-4.358551797999999922e-01	-1.741152367000000090e-01
-1.223297829000000059e+00	-9.708870399000000262e-01	-8.925490611000000060e-03	6.381216284999999822e-01	1.850691891000000089e+00	1.993263105000000035e+00	-7.967782157999999670e-01	-9.054074568000000101e-01	9.143463139999999933e-01	-5.199808358999999935e-01	-3.302074372000000091e-01	1.156421538000000027e+00	-1.485434906999999992e-02	-7.357389283999999918e-01	8.123448218000000054e-01	-5.753502316999999922e-01	-1.386349138000000092e-01	6.018112289000000087e-02	-5.538404331999999819e-01	-6.178008013000000354e-01	-9.710983651000000272e-01	1.462857871000000087e-01	-5.821973505999999965e-03
-1.465135456999999919e+00	-9.986490078999999964e-01	1.558229488999999912e+00	-1.260343422999999907e-01	1.513722265000000122e-01	2.198701618999999940e+00	-6.243557991999999501e-01	-1.162203437999999922e+00	4.214527431000000268e-01	1.737933874000000101e+00	-3.383161449000000043e-01	1.200178181000000066e+00	-1.258647051000000072e+00	7.292479843999999378e-02	7.233508967999999761e-01	-7.715181324000000007e-01	-8.771125674999999955e-01	-9.464742450999999446e-02	-5.431865393000000486e-01	-1.460988595999999973e+00	-5.266090568000000305e-01	-5.536730761000000500e-01	8.906067342000000275e-01
-1.006816252999999994e+00	8.163971639999999530e-01	-1.988686471999999927e+00	-2.502786657000000137e+00	-1.198441768999999990e+00	2.082388891999999991e+00	-3.466235377999999923e-01	-4.789715324000000107e-01	8.581534947999999718e-02	1.171251755999999977e+00	-5.796809550000000533e-01	2.249183813000000046e-02	-1.410587108000000089e+00	9.405950283999999773e-01	-3.660109021999999879e+00	-8.289780463000000488e-01	-2.362864605999999978e-01	1.696945780000000070e+00	9.476653202999999470e-01	-5.690584515000000065e-01	1.029158027999999891e+00	-7.643775779999999465e-01	1.583338879999999893e+00
-1.689401833000000019e+00	-1.489879186999999994e-01	-1.213099943000000014e+00	1.037072833000000083e+00	-3.670084223000000256e-01	-4.667668835000000072e-01	3.844799293000000229e-01	-7.912974455000000296e-01	-6.311669828000000537e-01	-7.229792245999999700e-01	2.221522693000000104e-01	-6.170213650000000438e-01	-4.896420361000000110e-01	7.709457629000000534e-01	1.155208095999999962e+00	5.841520546999999786e-01	1.416846920000000010e+00	2.149422431000000078e+00	2.154815529999999923e-01	6.299213618000000237e-01	3.571099374999999743e-01	4.480781462999999798e-01	7.419858943000000318e-02
-1.227869429999999928e+00	-1.418030005000000093e+00	2.683087916999999933e-01	5.399907205999999738e-01	1.444704516000000050e+00	-4.924130899999999977e-01	1.340479372999999974e+00	5.457580824000000108e-01	5.639396259000000189e-01	-1.278691956999999935e+00	8.651711376999999814e-01	2.285791816999999782e+00	-6.921241013000000164e-01	-7.493689477999999626e-01	4.578759749999999906e-01	1.922969019000000113e-01	-1.826410499999999992e-01	6.283199371000000033e-01	7.342240490000000452e-01	-1.017639340999999975e+00	3.222223275000000164e-01	9.155572643999999594e-01	-9.424690291999999747e-01
-8.307210017999999696e-01	1.457762556000000043e+00	1.086067912000000080e+00	-8.941548201000000251e-01	6.064039181999999473e-01	8.298396609000000534e-01	1.517627212999999919e+00	2.643849426000000058e-01	1.234551470000000012e-01	4.644588188000000062e-01	-4.184680787000000235e-01	1.105921877000000109e+00	-9.217938894999999633e-01	-3.000300667999999948e-01	6.111460837000000090e-01	3.317352005000000215e-02	-9.478455780000000219e-01	-1.442011800999999926e-01	9.215962693000000483e-01	3.532379272999999764e-01	-7.728713134000000373e-01	-4.582185167999999753e-01	-5.779863742999999943e-01
-6.193851455000000117e-01	1.100586311999999900e+00	8.310216150000000468e-01	-4.956575569000000181e-01	-3.278293682000000264e-01	2.264670318999999932e+00	1.232652915999999932e+00	2.912359330000000024e-01	-3.148480958000000052e-01	1.261096898000000077e-01	-6.262987602999999792e-01	4.714080632999999992e-02	1.342319596000000059e+00	-4.631829440999999936e-01	-1.111096448999999931e+00	-4.938881950999999826e-01	1.846716022000000068e+00	2.675533932999999975e-01	3.240086913999999929e-01	9.145210920999999882e-01	-4.098346620999999967e-02	-1.035342353000000104e+00	1.556423933999999898e+00
-4.940680900000000153e-01	3.482244635999999782e-01	-1.302958819999999962e+00	1.111483094000000005e+00	-1.618064715999999903e+00	6.754411012000000047e-02	1.272761462999999926e+00	1.676748370000000099e+00	1.525868149999999979e+00	-5.552168417999999717e-01	-1.065095794000000096e+00	-8.524548785000000128e-01	1.093306171000000049e+00	4.661189082000000150e-01	4.275202016000000105e-02	-2.399259267999999778e+00	1.013500577999999930e+00	5.641498066000000255e-01	1.005926042000000020e+00	1.663689248000000065e+00	-1.134691973999999992e-01	1.118382685000000043e+00	6.569008202999999657e-01
-5.015640305999999882e-01	-1.526359570999999971e+00	2.055041535000000062e-05	3.151234276000000056e-01	1.542003989999999991e+00	-3.849689966000000019e-01	1.084744656999999890e+00	1.395138997999999964e+00	4.948363384000000198e-01	-1.481633562999999931e+00	-1.466476697999999912e-01	9.777473004000000190e-01	-6.345240720000000501e-02	1.666609884999999958e+00	-9.678139214000000545e-02	-8.219702472000000038e-01	-3.228728511000000106e-02	-6.081743164999999784e-01	1.056867146999999951e+00	1.137371686999999909e+00	-1.719736504000000110e+00	7.834179691999999529e-01	-4.438256829000000181e-01
