-3.057173626999999949e-01	1.239555766000000059e+00	1.827643147000000079e+00	-1.609104594999999915e-01	1.290055087999999905e+00	-7.862667700000000037e-01	-5.884221966999999553e-01	-1.524008497999999934e+00	-4.368321729999999903e-01	-3.434957826999999742e-01	5.547821279000000327e-01	8.812348232000000170e-01	-1.926604224000000032e-01	-4.949484550000000094e-01	8.371872530999999729e-01	-2.188409137999999921e+00	1.695762967999999926e+00	-1.425306165000000125e-01
-6.033054308999999948e-01	-1.248795340000000031e+00	-2.899209791999999841e-01	1.046640687000000014e+00	6.233585691999999900e-01	-8.411749652000000133e-01	-3.111681378999999747e-01	-1.929895490999999907e+00	-1.186680906999999952e+00	-2.434152699000000086e-02	-5.764700266000000184e-01	1.217943141999999979e+00	-6.100523511000000010e-01	-1.231748655999999942e+00	5.512420944999999461e-01	-1.411376246999999973e+00	1.631976099999999930e+00	5.992637131000000394e-01
-5.984051029000000410e-01	-1.002369290000000079e+00	-1.098952155000000097e+00	1.089690985999999917e+00	-1.254212303999999945e+00	-5.522937439999999754e-01	3.414474628999999983e-01	-1.219221565000000007e+00	-1.110894218999999961e+00	-5.801423528000000385e-01	-6.886429590000000545e-01	5.407885654999999847e-01	1.232514093000000033e-01	1.489688532000000010e-01	8.277952316000000144e-01	-1.556789479999999948e+00	7.077889528000000374e-02	8.777840195999999651e-01
-4.885012635000000047e-01	-6.267429769000000261e-01	-1.339748895000000051e+00	-1.483141296000000109e+00	-1.454928765000000013e+00	-4.658723128000000213e-01	-2.578628684000000004e-01	-1.654957111000000092e+00	-7.267571862999999688e-01	-3.032832883000000090e-01	2.490210582000000061e-01	1.469814766000000050e+00	1.060161364999999911e+00	-8.128043839999999909e-01	6.539050976000000404e-01	-5.539274435000000052e-01	3.637614438999999672e-02	8.347953406000000465e-01
-4.514162840000000010e-01	5.835912705000000089e-02	-4.533908991999999749e-01	-1.334581787999999936e+00	-9.002331715000000401e-01	6.872235908999999587e-01	3.737969640000000093e-01	-1.289653096000000110e+00	-1.303857086999999915e+00	-2.487080593999999867e-01	2.017464901999999893e-01	9.220292302000000495e-01	-1.407261199999999990e+00	1.237951820999999980e-01	-1.172357958999999950e+00	2.351177616000000026e-01	-5.268907484999999502e-01	1.168250350999999965e+00
-8.978906388999999821e-01	2.365420867000000094e+00	1.285403968000000008e+00	-5.010510782000000551e-01	5.470421537999999861e-01	-8.315672434999999973e-01	6.704237663000000014e-01	-1.070965702000000075e+00	-9.823554638000000505e-01	1.713062653999999907e-01	4.339849942999999821e-01	5.757882131999999542e-01	-4.193677923999999946e-01	-1.475698253000000057e-02	-6.110576361999999762e-01	-8.289331082999999989e-01	-8.493240590999999728e-01	1.162808982000000046e+00
-3.091401731999999791e-01	-6.109104308999999677e-01	-3.290205069000000093e-01	2.705693854999999814e-01	7.954858849000000509e-01	-1.476112434999999889e+00	6.459335097999999720e-01	-1.089110465000000083e+00	-3.471781876999999739e-01	-9.761731948999999853e-01	-1.225835387999999915e+00	-5.757082752000000081e-01	-9.813564338000000387e-01	2.088595215999999866e+00	3.956191787000000182e-01	3.659490783000000219e-02	-4.942009250000000131e-01	-4.056626957000000200e-01
-2.614112755999999926e-01	-7.740431980999999961e-01	-9.169813266999999879e-01	8.777086574000000363e-01	-1.899826220000000010e+00	-1.387263141999999894e+00	5.940066202999999545e-01	-1.225571841999999911e+00	9.937977732999999647e-01	-1.484033275000000041e+00	-7.895723855999999818e-01	-5.969309449999999906e-01	-2.189254486999999971e-01	1.017421458999999917e+00	-7.142642694999999653e-02	-1.630329953999999897e-03	2.744984516000000263e-01	-3.034140164999999945e-01
5.479846433999999711e-01	-8.394315344999999651e-01	-6.978914067999999471e-01	-1.280763215999999982e+00	-1.432630300000000023e+00	-8.021524720000000608e-02	5.132456171000000511e-01	-1.113503558999999976e+00	2.303359359999999967e+00	-6.534540998000000211e-01	-3.953170225000000038e-01	-9.563660492000000124e-01	-5.407411136999999979e-01	1.150396044000000062e+00	8.395813372999999524e-01	-1.169401307000000001e+00	7.163286074000000392e-01	1.818722482000000029e-01
2.148573652000000056e+00	2.684977661999999876e-01	1.569050379999999967e-01	-7.455027519000000380e-01	-5.665214501999999985e-01	1.288018016999999960e+00	-7.283066781000000489e-01	-1.738229459000000032e+00	1.392964423000000007e+00	-1.529198891999999921e-01	2.898242623000000240e-01	-1.412332675999999898e+00	-9.870904981000000467e-01	1.609062047999999967e+00	8.414841722000000468e-01	6.414749220000000030e-01	1.266237983000000067e-01	-1.506674121999999894e-01
