0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-3.117954622000000064e+00	-2.047697267000000210e+00	-8.424532291999999867e-01	8.898677132000000212e-01	-4.665854812999999934e-01	-6.041735334000000179e-01	-1.683201847000000084e+00	-3.147013112000000001e-01	8.579822110999999474e-01	-5.850931254000000248e-01	-9.813762524000000376e-01	-1.034320024999999976e+00	-6.854082776000000043e-01	-9.183632020999999979e-01	6.379681444000000479e-01	-1.216576389000000091e+00	-2.289209578999999994e+00	-2.446055209000000119e-01
-1.995256530000000028e+00	-2.156515626000000019e+00	-6.245417773000000450e-01	1.027719695000000044e+00	9.666481506999999862e-01	-3.459378110999999922e-01	-1.205065741999999940e+00	-1.457599770999999933e+00	-3.959029668999999862e-02	1.366614030999999896e+00	-9.732881274000000360e-01	-1.580304386000000103e-02	1.505848915999999926e+00	-6.432250572000000055e-01	6.946167994999999928e-01	-1.948156669000000063e+00	-1.944271647999999963e+00	-1.541605963999999940e+00
-1.327947345999999973e+00	-1.847717950999999914e+00	-5.823914973999999578e-01	1.203030604999999920e+00	9.662810090000000240e-01	-8.967702951999999561e-01	-1.247986959999999979e+00	6.917523153000000313e-01	3.498588987999999844e-01	6.772711909999999946e-01	-8.093753790000000059e-01	-4.571362716999999992e-02	4.189577695000000213e-01	1.648482347000000070e+00	1.365189651999999976e+00	-2.180514414999999984e-01	-1.302298504999999995e+00	5.976236919999999841e-01
-6.398617052999999721e-01	-1.304161107999999958e+00	-1.104924663999999890e+00	1.548052642999999895e+00	7.831373456000000344e-01	-1.120703838999999924e+00	-9.883003682000000012e-01	1.076510499000000065e+00	4.643254671000000000e-01	9.804759395000000044e-01	-1.355931261999999915e+00	-2.608022695000000168e-01	-2.811395005999999808e-01	8.475513753000000206e-01	6.899357399000000113e-01	6.685501292000000095e-01	-1.296206873999999898e+00	-1.101858811000000049e+00
-1.405023536999999934e+00	-2.448803295999999907e+00	8.483959557000000373e-01	1.426381971000000082e+00	-9.140333630999999959e-02	-7.879417005000000085e-01	-1.328065207999999942e+00	5.490218505999999721e-01	3.826449331999999814e-01	6.938488191999999666e-01	-3.250862677999999950e-01	-1.852524834000000009e+00	-1.297770021000000051e+00	-7.338412906000000291e-01	6.834679917000000549e-01	1.629322560999999947e+00	6.637531164000000095e-01	-2.088242934000000162e+00
-4.484259447000000232e-01	1.759140611999999992e-02	1.525467858000000065e+00	1.127522069999999932e+00	-2.259071753999999932e-01	-8.633545180999999680e-01	-1.407085187000000071e+00	-1.033928568999999964e+00	-2.441297179999999956e-01	-1.046617520000000079e+00	8.301974156000000438e-01	1.604845402000000032e+00	-8.857039656999999844e-01	2.805644947000000000e-01	1.204463456999999904e+00	9.489042940999999898e-01	6.413683569000000473e-01	4.896318503000000044e-01
