-1.584850306000000097e+00	-2.188029260999999892e-01	-1.971376669999999942e+00	8.476627309999999749e-02	-1.172462155000000061e+00	7.756796029000000425e-01	-1.572511683000000104e+00	2.127690506000000023e-02	-1.424809881000000056e+00	3.030692414999999751e-01	-7.128895641000000394e-01	-6.576639851000000148e-01	-1.057678920999999939e+00	-9.457338338999999872e-01	1.679905419000000011e+00	-4.708200636000000050e-01	-9.256271910999999686e-02	-6.268280385000000177e-01
8.255908522999999555e-01	-1.466222740000000080e+00	-1.590054585000000076e+00	-8.070686792000000276e-01	-1.558746060999999905e+00	4.158190516000000170e-02	-2.598314790999999846e-01	4.979643689000000095e-01	-1.038451888000000017e-01	-1.219965465000000027e+00	-1.121052426999999962e+00	-1.122626142999999965e+00	-1.557418127000000041e+00	2.393201671000000016e-02	7.719961510999999721e-01	-2.409860264000000196e+00	-8.006741073999999736e-02	2.437680891000000016e-01
-5.356938743999999780e-02	1.042074567000000007e+00	-2.780387322999999800e+00	-1.601919327999999920e+00	2.304681641000000114e-01	3.608970504999999829e-01	-1.200946250999999965e+00	5.204965205999999567e-01	7.470698366000000368e-01	-1.171271978000000047e+00	-1.057610310999999914e+00	-4.210408760000000084e-01	-9.292335150999999627e-01	5.432522181000000172e-01	2.662928378000000151e-01	5.034987206000000048e-01	-6.793645490999999925e-01	6.787236289000000422e-01
-1.313625669000000107e+00	3.528807657999999958e-01	-9.872480868999999881e-01	-1.282069853999999953e+00	-6.041724974000000081e-01	7.187983819000000052e-01	-2.934999770000000230e-01	1.034331918000000045e-01	-1.735111133999999999e-01	1.535642847999999949e+00	5.634550940000000036e-02	7.199487439999999738e-01	-1.151789804000000084e+00	-1.784381669999999920e+00	5.418771332999999801e-01	2.241310622999999946e+00	-5.160335178999999606e-01	-7.742649203999999452e-01
1.331098059999999972e+00	-1.441852028000000008e+00	-1.274425220999999997e+00	-1.325891691999999900e+00	7.225947798999999838e-01	3.367393269999999772e-01	2.002369263999999871e-01	4.921392934000000108e-01	-6.070143130999999803e-01	3.373785007999999808e-01	5.364556922000000005e-01	-2.411078121999999935e-01	-6.257135855000000024e-01	-3.745442836000000275e-01	1.270834416000000022e+00	1.815179252999999937e+00	-2.143133508000000020e+00	5.435462451000000472e-01
-8.455728712000000202e-01	3.013773442000000080e-01	5.769634627999999932e-01	-1.800739910000000110e+00	1.168622348000000061e-01	8.379457476999999654e-01	-5.037796499000000150e-01	-1.140263443999999932e-01	6.733562028999999505e-02	1.522321215999999922e+00	9.878595413999999852e-01	-3.371155946000000125e-01	-6.038414322999999806e-01	-9.087706141000000404e-01	7.233726002999999460e-01	1.864160203999999932e-01	-1.930591031000000068e+00	-1.640561229000000010e+00
1.165464899999999915e+00	-8.456889283999999840e-01	6.646641043999999832e-02	-1.772825075999999944e+00	-2.920347466000000058e-01	4.920443565000000019e-01	5.755699050000000483e-01	1.235405027999999933e-01	-1.757563384000000006e+00	-1.222933035000000057e+00	8.595531534000000473e-01	-1.786762893999999990e+00	-7.801732271000000329e-01	-4.648948842999999775e-01	-7.564297409000000361e-01	2.763432156000000250e-01	-1.134801361999999925e+00	2.651317098000000039e-01
1.542527828999999961e-01	1.385430924000000008e+00	-1.236431733999999949e+00	-2.044937551999999936e+00	6.291614425999999538e-01	3.442712106999999966e-01	-4.411414696000000024e-01	-5.401753002999999664e-02	4.527079184999999728e-01	-1.027883163999999905e+00	5.286341579000000124e-01	-1.303004081999999952e+00	-1.182020748000000010e-01	3.698379572000000115e-01	-6.540197204000000042e-01	1.942643025999999939e-01	-1.867914545000000093e-01	-1.278980315999999895e-01
-9.767129764999999963e-01	5.088696619000000476e-01	-1.352100977999999953e+00	-8.379865008000000337e-01	2.784258037999999824e-01	1.098946895999999951e+00	6.884392754000000503e-01	-8.240377199999999736e-01	-6.135228741999999569e-01	8.627432951000000294e-01	1.058176639999999891e+00	8.193928583999999793e-01	1.763777531000000065e-01	-1.990522539999999951e+00	-1.574397526999999908e+00	-8.040915174999999637e-01	-8.658139763999999142e-03	-1.416009413000000050e+00
1.233213603000000047e+00	-9.205109879999999745e-01	6.335882312999999710e-01	3.830375348999999763e-01	-2.585620330999999772e-01	-8.150990931999999578e-01	2.156828213999999910e+00	-1.057041939000000097e+00	-7.654922495999999521e-01	2.719277526000000167e-01	8.065139185999999905e-01	1.686045409000000106e+00	-5.025446679999999722e-01	2.374641902000000082e-01	1.470448567000000040e+00	-6.318167442000000023e-01	-9.198116898999999513e-01	-1.258096947999999937e+00
