4.956015928999999987e-01	-5.771342096999999560e-01	-6.793807468000000460e-01	-2.156299928000000032e-01	1.659295672999999915e+00	-1.780730485999999946e+00	6.593166487000000353e-02	7.583057224000000485e-02	-1.816229514999999906e-01	-1.313221385000000074e+00	8.771242742999999509e-01	-7.395907744999999922e-01	7.676975079000000202e-01	9.492342451999999930e-01	1.943434890000000081e-01	-1.650247793000000074e-01	-5.733392899000000487e-01
2.420707364999999944e-01	-9.908832585000000304e-01	-1.275511569999999928e+00	-1.196500799999999920e+00	6.427545070000000305e-01	-1.881991364999999972e+00	-4.228391813999999860e-01	-8.786780779999999735e-01	-2.396201816000000095e-01	-2.368967858999999898e-01	1.038974896000000037e+00	-4.975208470999999827e-02	1.624610923999999956e+00	-1.194271396000000027e-02	1.915755491000000088e+00	-1.538846852999999903e+00	-7.777667764000000261e-01
-1.602222342999999993e+00	-1.555415725000000027e-01	8.584893678999999667e-01	-4.293836408000000215e-01	-4.301169635000000047e-01	-1.420608091000000073e+00	-1.591850535000000066e+00	-1.075439132999999936e+00	-6.575882303000000206e-01	1.061452985000000071e+00	7.983597301999999507e-01	-5.723454380000000258e-02	1.223333664999999987e-01	4.367312710999999847e-01	-3.484940065000000087e-01	4.856044908000000104e-01	-4.747798589000000180e-01
1.009775665999999905e+00	1.274651824000000086e-02	4.767070536999999941e-01	4.051728598000000070e-01	-8.073431635000000162e-01	-8.598714678000000111e-01	-1.396039685999999946e+00	1.657691500000000095e+00	1.272487176999999997e-02	-5.035394780999999931e-01	5.106139468000000514e-01	6.607429234999999679e-01	-1.558333469999999998e+00	-9.395157255000000096e-02	-1.340340231999999965e+00	-1.485297032999999933e+00	-1.047657255999999926e+00
4.641548927999999963e-02	3.877911921000000151e-01	-8.569461107000000410e-01	-1.218590341000000077e+00	-1.185070376000000036e-01	-2.186615972000000019e-01	-1.577618758999999926e+00	-5.198594106999999687e-01	-7.757704834999999965e-01	-2.202729591999999847e+00	8.983338549999999589e-01	-1.445227798999999980e+00	-1.010406131999999957e+00	3.415940961000000220e-01	3.695654340999999787e-01	5.592651685999999733e-01	-7.464559457000000120e-02
-1.565854094000000085e+00	1.681766232000000139e-01	1.827206302000000004e+00	-3.930193131999999978e-01	-1.168316845999999964e+00	-2.060932655999999918e-01	-1.070808280000000057e+00	-9.133206308000000329e-01	-8.034057051999999866e-01	-1.103724860000000058e-01	1.444118443000000029e+00	-4.647629361000000237e-01	-1.381421551000000081e+00	1.240706992000000009e+00	-7.613094091000000008e-01	9.438707238000000332e-01	-5.214505565999999481e-01
-6.752907661000000505e-01	3.165611057000000117e-01	4.900768860999999976e-01	-7.142744651000000333e-01	-1.163910655000000016e+00	6.189469198000000505e-01	-2.878902775000000136e-01	9.066871091999999521e-01	4.411156437000000041e-01	-3.498828032999999893e-01	1.030642845999999890e+00	-1.239301248000000077e+00	2.477145092000000215e+00	1.474081527999999919e+00	7.799241638999999671e-01	-1.190627273000000041e+00	2.171200724999999832e+00
7.675190579999999763e-01	-7.216415533999999410e-02	8.165148917000000228e-01	-3.129371517000000269e-01	7.594952144000000072e-01	-2.001655156999999907e-01	-1.600456450999999891e+00	2.375742590999999848e+00	-3.697377152999999916e-01	-7.884851995999999641e-01	1.613386354000000134e-01	-1.791613192000000021e+00	5.058719655999999697e-03	-1.914756598000000032e-01	9.729073017999999573e-01	5.433759474999999561e-01	-2.389424632999999965e+00
5.604340167000000372e-01	-7.450494428999999696e-01	-5.719484202000000295e-01	1.638766855000000078e-01	6.510400521000000440e-01	-1.329171811000000036e-01	-9.746053166000000489e-01	1.260206909999999958e+00	-1.953197735000000046e+00	-1.308606727999999997e+00	5.353289659000000089e-01	-1.492524329000000094e+00	1.145038924999999957e-01	-1.194307671999999959e-01	-1.709512624000000036e+00	-1.258739007000000132e-01	-1.169520608000000017e+00
-2.773816513999999844e-01	-5.511240657000000542e-01	1.169432856000000021e+00	-1.450351562999999899e+00	-8.274869648999999550e-01	2.025850372999999927e+00	1.151382592000000038e+00	-8.170751000000000541e-01	-8.457099063999999611e-02	1.291172573999999962e+00	1.165493196999999981e+00	-2.893116535999999961e-01	2.290410941000000200e+00	6.766953475000000440e-01	-1.326579055999999923e+00	-1.405784528999999949e+00	1.684502769000000066e+00
1.085470551000000006e+00	-8.285554260999999920e-01	5.911543636999999629e-01	-2.711659872000000138e-01	1.270373619999999981e+00	1.621014780999999960e+00	3.036519132000000121e-01	1.250134105000000107e+00	3.105504861000000005e+00	2.393627534999999973e-01	8.563226395999999629e-02	5.087337167000000049e-01	-4.157920764999999963e-01	1.849101408999999974e+00	-2.815744600999999792e-01	-5.238027324999999790e-01	-5.662510411000000188e-01
-4.556810647999999797e-01	-1.162267850999999963e+00	-1.187306723000000064e+00	-8.378989427999999906e-01	-7.044080869000000078e-01	1.421778425000000068e+00	-6.763191076000000246e-01	2.332391982000000044e-03	9.948720249000000404e-01	-3.394745482000000036e-01	1.037327670000000035e+00	-4.581923933000000004e-01	-8.184093970000000384e-01	5.638546893000000448e-01	2.278657712999999863e+00	-9.379280723999999791e-01	1.389100162000000083e+00
7.078876848999999805e-01	-1.597245236000000013e+00	2.004053152999999976e-01	1.436996705000000096e+00	-1.103447137000000078e+00	1.480584912000000086e+00	-6.911861214000000198e-01	7.637903052000000192e-01	1.571745063000000053e+00	2.527571116999999812e-01	-7.165485794000000519e-01	5.821849060999999548e-01	-1.344179296999999940e+00	2.457287405999999952e-01	-9.487781945000000050e-01	-2.223787868000000056e-01	-1.326413811000000109e-01
2.618616489999999741e-01	-1.724695029999999907e+00	-1.361999423999999959e+00	2.652541613000000131e-01	9.759705211000000435e-01	1.057916277999999988e+00	1.509774995999999980e+00	-4.627881781000000028e-01	6.912752876000000102e-01	-1.434840976000000046e+00	-3.998654749000000175e-01	4.745327710000000199e-01	-7.952662512000000516e-01	-4.560707290000000080e-01	-6.589014205000000013e-01	-1.078494478000000090e+00	-5.268461918000000299e-01
-1.583204236999999903e+00	-1.809789593999999946e+00	-7.100816294999999778e-01	-4.771844606000000266e-01	-5.139052530000000063e-01	4.335471854999999874e-01	5.146532088999999921e-01	-1.273665032000000030e+00	-1.006858900999999973e+00	1.418841589999999986e+00	-7.130694438000000357e-01	1.073896506999999945e+00	1.372175811000000134e-01	3.173473064999999815e-01	-2.199290336999999984e-01	3.405320546999999753e-01	2.142961875999999932e-01
6.370434301999999827e-01	-1.979769370000000084e+00	-1.284570311999999881e-01	1.407169997000000006e+00	1.918867567999999954e-02	-5.240169842999999883e-01	3.932768691999999899e-01	1.496617711999999933e+00	-8.869285990999999925e-01	5.730767888000000143e-01	-1.113747131000000001e+00	1.226821887999999916e+00	2.680721458999999959e-02	9.476671385000000336e-02	3.043614789000000098e-02	8.436886727000000308e-01	4.750799538000000100e-02
3.812067635000000038e-02	-1.649720969999999953e+00	-1.354853499999999933e+00	-8.366460974999999634e-01	5.846139529999999640e-01	-1.809192312000000025e-01	2.946380922999999874e-01	-1.042444565000000045e+00	-1.013353058999999945e+00	-8.978880514999999507e-01	-7.916515616000000533e-01	1.991489337000000026e-01	-1.085592620999999980e-01	2.172666954999999955e-01	1.871065909999999999e+00	2.285780874999999934e+00	-2.658796676999999886e-01
-1.484920655000000034e+00	-1.395434775000000016e+00	9.693850885999999445e-01	4.385910863999999965e-01	-7.068859817000000545e-01	-5.872851926000000056e-01	1.081024994999999933e+00	-1.059714781000000050e+00	-1.055347322000000032e+00	1.529438703000000066e-01	-9.177592052999999916e-01	1.095769897999999909e+00	5.409828898999999858e-01	-2.201112253999999990e-01	-7.672165702000000032e-01	1.485055902999999899e+00	7.472066635999999873e-01
6.852942120999999664e-01	-7.290292533000000130e-01	5.185612811999999738e-02	2.897185120999999919e-01	7.000917770000000262e-01	-1.182921440999999962e+00	-9.377658113999999545e-02	1.087511029999999934e+00	-1.488519430999999948e-01	-9.167253020000000197e-01	-1.561377256000000102e+00	7.358489438999999965e-01	6.346736200999999467e-01	7.734063435000000375e-01	-4.606270651000000105e-01	3.114656625999999928e+00	5.566062357000000071e-01
3.565896841000000261e-01	-7.772546903999999479e-01	-1.320133290000000015e+00	-6.833340630999999998e-01	1.388367448999999976e+00	-9.439558211999999893e-01	2.244467843000000074e-01	-1.748221161999999884e-01	3.245272781999999911e-01	-1.155154242000000053e+00	-1.414834260999999982e+00	-6.617224715999999729e-01	-7.052083770000000529e-01	-1.124434496999999977e+00	-3.534699457000000100e-01	2.073345008999999961e-01	2.052620856999999965e+00
-1.149741836000000017e+00	1.682396092000000010e-01	-1.295676853000000017e+00	-1.308708943000000069e+00	-1.464189442999999979e+00	-1.372026286000000046e-02	1.561889215999999969e+00	-7.092328539000000154e-01	-3.178312573000000030e-01	5.100722090999999514e-01	-1.085008535999999912e+00	3.752466191000000117e-01	-3.082744084000000120e-02	2.182597118999999863e-01	-4.450009476999999825e-01	1.542403395000000010e+00	3.679873926000000184e-01
4.765703568999999917e-01	1.871246682999999911e-01	1.103359256999999927e+00	1.516602127999999938e+00	-1.716895395999999963e+00	-5.751564748999999921e-01	1.687929573999999988e+00	5.958677027000000015e-01	1.407762549000000085e+00	-2.024091185999999931e-01	-1.330148231999999986e+00	-5.563976017999999746e-01	-7.638119979999999920e-01	-7.811186807000000121e-01	-4.548276839000000016e-01	7.826014176000000155e-01	-3.983960611999999846e-01
1.349019889000000028e+00	5.999472634000000415e-01	3.549441691999999926e-01	4.795180572000000141e-01	1.457905383000000082e-02	-3.233761117000000240e-01	8.387526127000000109e-01	1.133368436000000035e+00	-8.392048510999999822e-01	-8.039900009999999542e-01	-2.156879426000000155e+00	8.280681797000000177e-02	-1.297704922999999955e+00	-3.490426287000000100e-02	-8.078176865999999734e-01	-1.599668604999999966e+00	-4.177436111000000230e-01
6.399022277999999453e-01	1.016182933999999927e+00	-1.013681250000000089e+00	-8.358639357999999575e-01	2.717701692000000224e-01	-4.558248737999999745e-01	5.246257201999999786e-01	-9.488201274999999990e-01	-7.739286739999999831e-01	-1.217603084999999918e+00	-1.541898175999999898e+00	-1.220775004999999913e+00	-2.704049547999999858e-01	1.111963223999999917e+00	-8.548584293000000001e-01	-3.300556878000000111e-02	1.848441135999999929e+00
-1.093151833000000073e+00	1.266379351000000097e+00	7.276829818999999699e-02	-1.053448522999999915e+00	-8.854107372999999725e-01	-3.883776957999999779e-01	8.002034155999999676e-01	-8.959796328000000365e-01	2.154509937999999902e-01	1.812723934999999953e+00	-1.398844294999999960e+00	-1.758243624999999977e+00	1.075902266999999995e-01	1.510935420999999890e+00	1.150751378999999908e+00	3.939157614000000085e-01	-8.341733010000000614e-02
-8.731502662000000248e-01	1.061234277999999920e+00	1.506670135000000021e+00	1.763439790999999923e+00	-9.065006999000000398e-01	-3.857856738000000063e-01	2.515367419000000271e-01	-5.926745426999999872e-02	-9.060842692999999670e-01	1.470067755000000087e+00	-2.118333579000000189e+00	-2.000798993000000081e+00	1.724013027999999892e-01	-1.537711042000000083e-01	1.302780534000000046e+00	-1.249288012000000059e+00	-1.065468206999999889e+00
1.686951794000000060e+00	8.748046583999999903e-01	1.142183994000000036e+00	1.385707833999999972e+00	-7.354592492000000536e-01	-9.078087621000000551e-01	1.052242482999999895e+00	-1.746088504999999957e-02	-4.212889050999999996e-01	1.195173108999999956e+00	2.043491198999999869e-01	-9.320440668999999678e-01	4.477706069999999872e-01	-8.239294955000000531e-01	-1.143859830000000022e+00	-3.225846929999999779e-01	-7.395337885999999639e-01
8.891493904999999698e-01	1.452924442000000038e+00	-9.114768693999999449e-01	2.622806461000000144e-01	1.816393807999999943e+00	-3.502382599000000152e-01	1.834217808000000005e+00	1.802558932999999974e-01	1.250332387999999906e+00	2.920970756999999862e-01	1.271068314999999949e+00	-6.019274149000000129e-01	9.552756664999999536e-01	7.524070846000000534e-01	-1.274903729999999902e+00	-3.859183057000000194e-01	7.208988497000000384e-02
5.506047962000000240e-01	7.948198935000000409e-01	-1.053725500000000093e+00	-2.077886100999999930e-01	1.885188298000000096e+00	2.624184404000000082e-01	3.162181836999999884e-01	-3.754514722000000249e-01	1.475536836000000074e+00	-2.655340617999999986e-01	1.125995172999999960e+00	-1.287465988999999977e+00	9.224413788999999975e-01	-1.081757499999999927e+00	-1.959415895999999935e-01	-4.309132749999999845e-01	-1.317627617999999945e+00
-4.960443615999999833e-01	5.548181143000000537e-01	1.570587286000000082e+00	-1.179111224999999985e+00	-6.349939695000000016e-03	1.597517325999999960e+00	8.114442886999999605e-01	-1.176815420000000056e+00	1.261457704999999985e+00	1.713365387999999934e+00	1.395685897999999980e+00	-2.156344577000000040e-01	1.490611802000000097e+00	-2.283160898999999910e-01	5.298753465000000107e-01	-7.701604461000000068e-01	1.210188999000000099e+00
1.263418117000000063e+00	7.181104579999999515e-01	1.594541599000000032e+00	1.630675303999999937e+00	-7.457738941999999538e-01	1.219098693000000067e+00	-8.563008098000000068e-01	5.497882244999999918e-02	2.114469703000000145e+00	7.921928428000000189e-01	8.793787145000000471e-01	-6.854822649999999795e-01	-3.099794730000000054e-01	6.854940111999999752e-01	2.609747794000000232e-01	5.011988881000000173e-01	3.013289860999999736e-01
1.760726746000000009e+00	1.183350670000000049e+00	7.068607263999999724e-01	9.342389796000000191e-01	1.028991046999999937e-01	1.831610285000000005e+00	-1.208501355999999971e+00	1.443219684000000003e+00	-1.149645586999999969e+00	1.048962769000000017e-01	7.733005776000000386e-01	-5.002399159999999512e-01	-2.414401411000000053e+00	1.257148372000000069e+00	-2.893412358999999934e-01	7.447408311000000003e-01	4.327954278000000210e-01
4.072444384999999722e-01	1.147667576999999994e+00	-1.478221012999999973e+00	-4.439209655999999671e-02	1.047061011999999902e+00	1.205394225999999902e+00	-1.755992250000000032e+00	-3.570174211000000097e-01	-2.272464337000000001e-01	-9.194177297000000193e-01	1.756862443999999968e-01	-1.766974957000000124e-01	-9.820432876000000366e-01	1.949683940999999976e+00	-1.343131510999999945e+00	1.054192408000000025e+00	1.541582725999999903e+00
-1.253989553000000035e+00	4.084833670999999944e-01	-9.081075322999999644e-01	-1.071406461999999893e+00	-3.618785346000000236e-01	1.609333973000000029e+00	-2.861234532999999969e-01	-1.042871059999999961e+00	1.082286027000000095e+00	9.615749805000000094e-01	7.268617266000000354e-01	1.309677484000000058e+00	2.322186995999999948e-01	-3.988477688000000021e-01	1.069231429000000011e+00	-5.601746796000000028e-01	-1.026905492999999892e+00
-1.891238814000000046e+00	-3.777405017000000087e-01	5.912385645000000078e-01	1.378789470000000073e+00	-1.382672544000000114e-01	3.582445396000000226e-01	-1.169989240000000041e+00	-9.332825961000000559e-02	-3.571416868999999772e-01	1.151990580000000097e+00	7.608669502999999557e-01	4.625818634000000151e-01	-5.711114666000000062e-01	-1.498823867000000032e+00	1.782467656999999983e+00	-3.495358352999999862e-01	-1.336138289999999895e-01
1.743044642999999894e-01	-6.695615488999999698e-01	8.998475676999999617e-01	1.993731630999999949e+00	-8.825502528999999985e-01	2.179855992999999992e-01	-1.247399101000000066e+00	-6.204588718000000336e-01	-9.045666028000000081e-01	7.505443061000000027e-01	4.718943317000000026e-01	9.746377173000000393e-01	1.233992721999999931e-01	-2.297518732999999980e+00	-2.191892263999999924e-01	8.269938188000000023e-01	-1.687612501000000043e+00
7.828384495000000332e-01	-4.775127102999999762e-01	-1.984863977999999918e-01	1.048013894999999945e-01	1.526472626999999971e+00	-4.382975102000000178e-02	-4.451689837999999733e-01	1.762758308000000051e-01	-4.064018986999999861e-01	-6.798427549000000125e-01	-1.337427224000000137e-01	2.056428498999999910e+00	9.039496272000000499e-01	-1.670454545999999985e+00	-1.067631755000000071e+00	-4.328709193999999982e-01	-8.012364966999999671e-01
-1.059590215000000057e+00	-5.360769622000000068e-01	-7.449540004999999354e-02	-1.563655406000000081e+00	1.518147931999999922e-01	2.408054363999999892e-01	3.634984338999999731e-01	-9.814852269999999601e-01	2.866376740000000090e-01	1.457842724999999895e+00	-2.730101578999999945e-01	7.924937598000000305e-01	1.770971410000000024e+00	-2.050362609000000003e+00	-6.141890367999999767e-02	-3.516561790000000132e-01	9.577484563000000506e-01
8.909409419999999580e-01	-1.255180599999999869e-01	1.376072734000000075e-01	7.329499524000000488e-01	1.267024254999999933e+00	-1.573750763000000052e+00	1.290979287999999947e+00	2.139044060999999886e+00	7.792094907000000070e-01	9.962706700000000248e-01	6.421643519999999938e-01	1.197878462999999893e+00	6.288530827999999628e-02	-1.827283001000000073e+00	6.460934379999999644e-01	2.143305600999999977e-02	-3.198057577999999790e-01
6.487523412000000267e-01	3.477227202000000017e-01	-5.610118107999999548e-01	-4.050430859999999966e-01	1.952339875999999919e+00	-1.488606714000000109e+00	-7.525472707999999455e-01	-2.385121144000000026e-01	-8.058253721000000480e-01	-9.404781162999999999e-01	5.660122810000000060e-01	1.955639255999999937e-01	-6.086370849000000138e-01	-4.244505107000000055e-01	2.853495151000000063e-01	4.453098380000000134e-01	1.062555248000000008e+00
-8.036227571999999819e-01	1.161384240999999928e+00	-1.482918238000000111e+00	-1.345502138000000070e+00	-8.918545005000000359e-01	-2.742187038000000188e-01	-4.195590115000000231e-01	-1.293011764000000063e+00	-1.437539459000000130e-01	-1.874722208999999862e-01	1.638827348999999933e-01	1.591695491999999934e+00	7.737952928000000341e-01	1.471981165000000036e-01	-1.515199621999999968e-01	4.068258925000000081e-01	-3.181117534999999830e-02
-1.097540476999999903e+00	7.202971375000000176e-01	1.624673008999999890e+00	1.162574564999999893e+00	-1.037546778999999919e+00	-5.885134055999999836e-01	-3.897414939000000134e-01	-3.540905236999999928e-02	7.563498683999999583e-01	7.902946346000000455e-02	-3.493160826999999746e-02	5.031637389999999987e-01	-2.099237026000000117e-01	-9.451351006999999527e-01	3.946849054000000079e-01	-4.207018418999999843e-01	6.339061483000000274e-01
8.299674406000000504e-01	1.305164199000000025e+00	3.974835428999999865e-01	5.355921515999999549e-01	-4.908130897000000104e-02	1.401284832999999952e-01	-1.032453593000000058e-01	1.581298882000000017e+00	-4.267432581000000225e-01	-1.161881549999999930e+00	-9.140028680999999766e-01	1.317414749000000107e+00	-7.849872049999999657e-01	-4.026607535000000238e-01	-7.507443185000000074e-01	-5.600287345000000139e-01	-6.521992210000000512e-01
