1.458852051000000039e+00	1.989316862999999991e+00	2.926826922999999914e-01	-1.736296511000000042e-01	-3.696756737999999931e-01	-1.223456018000000034e+00	-1.795142188999999944e-01	-6.052995115000000537e-01	-2.018712621999999790e+00	-2.252123982000000080e+00	-1.881989426000000076e+00	3.636173482000000234e-01	-1.405924914999999942e+00	-2.110210503999999876e+00	1.071952134000000001e+00	-2.186994353999999863e+00
-8.551595737999999614e-01	1.080917566999999968e+00	-1.664389948999999980e-01	1.102063873999999943e+00	-6.272187596999999615e-01	-1.054337445000000040e+00	-3.180411758999999727e-01	-5.368586241999999675e-01	4.564344597000000170e-01	4.739101586000000199e-01	-8.453001584999999540e-01	-1.862982173000000019e+00	-2.150288771000000043e+00	-1.923977346999999893e+00	7.512013009000000352e-01	7.825943506000000716e-03
-1.603085201000000071e+00	-2.875623676999999878e-01	6.141143806000000094e-01	-5.183125321999999813e-02	-6.961531846999999620e-03	-1.164897448000000058e+00	-2.078042294999999928e+00	2.214264145000000017e-01	2.886722930000000242e-01	-1.349488835000000053e+00	-1.896438910999999949e+00	-1.105842047000000106e+00	1.121452872000000101e+00	3.586806895999999911e-01	-2.844289671999999936e-01	5.392246816000000331e-01
7.884224001999999842e-01	-2.435548589999999791e+00	6.170970798999999563e-01	1.074260188000000005e+00	-7.905028772000000092e-01	-1.544986447000000096e+00	-2.219967580999999968e-01	-1.205218777000000019e+00	5.991094325000000387e-01	-2.009779822000000049e+00	-1.373029617999999896e+00	-2.502829070000000211e+00	-1.264466643000000001e+00	8.806647585000000611e-02	-2.084793913000000110e-01	-2.269580861000000116e+00
1.935897829000000070e-01	-2.893396133999999731e-01	-1.881323929999999978e+00	-2.030411572000000220e+00	-8.945943427000000447e-01	-2.311938694000000016e-01	2.611557668000000221e-01	-4.786682519000000080e-01	9.391086030999999945e-01	-1.745726270000000024e+00	1.586714665999999996e+00	4.644116334999999762e-01	-2.607257965000000066e+00	-8.174309009000000348e-01	-8.965947226999999853e-02	-2.117483394000000130e-01
8.358744674000000430e-01	1.109246436999999919e+00	1.791554023999999967e-01	9.793552038999999709e-01	-5.549546823000000018e-01	-1.586657610000000052e+00	-5.236260680000000001e-01	-1.747133043999999913e-01	-1.720733190000000024e-01	1.881409189000000093e-01	-4.255291959999999984e-01	1.322686057000000137e-01	-6.892453670999999504e-01	-9.085455134000000044e-01	-2.790541623000000193e+00	7.891906413999999481e-01
4.634437033000000095e-01	-1.408902410999999910e+00	-1.833115548000000095e+00	2.353740844999999970e-01	1.927827039999999936e+00	-9.514041600999999515e-01	7.572576266999999639e-01	-6.240142067999999709e-01	4.577492443000000244e-01	-1.189037735000000096e+00	-1.062990917000000035e+00	-1.366118662999999955e+00	1.717330521000000054e-01	-7.581339626999999970e-01	-6.664624231999999315e-02	3.370956263000000064e-01
-1.440016533000000098e+00	-1.841642175000000048e+00	5.779766297999999747e-01	-1.548181180000000046e+00	3.914597533999999990e-01	-7.144317850000000414e-01	-3.887869601999999758e-01	-4.421377376999999775e-01	-1.196355645000000099e-03	4.173993288000000246e-01	-4.390933340000000018e-01	1.253387290000000098e-01	-4.047271519999999789e-01	-9.542887074000000469e-01	-9.029013168999999728e-01	2.408737699999999871e-01
1.076974177999999949e+00	-9.689836939000000537e-01	8.985251104999999461e-01	6.415817223999999985e-01	-5.078622207999999860e-01	-4.354879607000000097e-01	-1.007012830000000081e+00	-6.628042111999999930e-01	-1.486357399999999940e+00	-6.757095657999999672e-01	3.782537428000000146e-01	-3.984449434999999817e-01	-1.655381014000000039e+00	4.517174196999999836e-02	-1.716424407999999957e+00	-4.818825196000000033e-01
-5.442352584000000396e-03	-9.138763822000000037e-01	-1.560766104000000043e+00	-1.921401739999999969e-01	1.019525637000000096e+00	1.475673057000000066e+00	1.387635651999999942e-01	-8.202459668999999565e-01	-1.571085293000000105e+00	-4.541570468000000194e-01	-3.030325645999999984e-01	-1.008240663999999953e-01	-7.180770078999999528e-01	3.991411146000000132e-01	-3.796745115999999864e-01	-1.348058130999999937e+00
