7.053391490000000541e-01	8.169991807000000217e-02	-1.679945523999999968e-01	-1.564993682000000108e+00	-4.798843891999999833e-01	-2.409921624999999956e-01	1.947632749999999913e+00	2.601878931000000117e-01	1.678161667999999995e+00	-1.378351711999999951e+00	-1.188735604999999973e+00	9.001435734999999605e-01	3.289799363999999782e-02	-8.480032943999999961e-01	-1.046560960999999956e+00	-2.305889422999999994e+00	-4.780127949999999903e-01
-5.592870188999999881e-01	-2.791771905000000054e+00	-2.446008000000000071e-01	-5.833863898000000159e-01	-8.306352501000000554e-01	-5.319572239000000202e+00	-2.225167320999999809e+00	-3.440942059000000053e-01	-1.860645418000000051e+00	1.650331350999999946e+00	5.910030909000000277e-01	-2.243049581000000181e+00	6.475723914000000025e-01	-4.135357325000000195e+00	-5.436936543999999483e-01	-5.234288349000000284e-01	-3.553715828999999826e-01
9.844339892000000258e-01	-7.383374269000000378e-01	4.099939618999999813e-01	1.658059766999999907e+00	-1.363223411000000107e+00	-1.077868953000000074e+00	1.273996211999999906e+00	-1.369876885999999905e+00	-5.463031841000000055e-01	-4.409937367999999802e-01	1.880838441000000083e+00	4.693952475000000013e-01	-6.755523735999999779e-01	6.889432237999999487e-01	3.086234861000000107e-01	9.083969576000000545e-02	-6.043658380999999968e-01
-1.132983692000000042e+00	-1.720552899999999941e+00	-4.640466930000000101e-01	-1.349591670999999993e+00	-7.647616752000000462e-01	3.211136765000000004e-01	-1.146657502999999911e+00	-4.079959630000000170e-01	-4.183892057999999969e-01	4.779122933000000129e-01	-5.638879117999999746e-01	2.052809402000000116e-01	-1.448403933000000032e+00	-2.476095426999999904e-01	-4.401658734000000323e-02	-2.281824668000000056e+00	-2.737244495000000222e-01
8.418275361999999484e-01	1.142050483000000005e-01	-1.488228209999999940e+00	-1.455512200999999894e+00	1.641006876999999975e-01	-5.574307514999999880e-01	9.152395263999999475e-01	1.694505102999999957e-01	5.103705119000000456e-01	-1.339591682000000006e+00	-1.156243399999999921e+00	-1.093934119999999954e-01	6.344921745999999585e-01	1.165815709000000089e+00	-2.620615733000000169e+00	-1.145122784000000005e+00	-1.708654016000000109e+00
5.738428874000000013e-01	-1.000987411999999965e+00	6.033400242999999996e-01	-1.102983550000000035e+00	4.544326063999999943e-01	-7.527140448000000372e-01	-1.575426363999999912e+00	-4.909211898000000185e-02	-1.509745537999999998e+00	-1.548850738999999921e+00	3.214807754999999823e-01	8.667969460000000126e-01	2.284834185999999878e-01	1.961136647000000011e+00	-1.757925687000000126e-01	-5.895748691000000097e-01	-9.904928326999999921e-01
-1.155792219000000065e+00	-7.214600112000000287e-01	-1.144506631999999968e-01	-1.000172330999999915e+00	-1.144130786000000066e+00	-3.500083346999999928e-02	4.928189230000000198e-01	2.432885344999999866e-01	-1.904130622999999911e+00	1.779192526999999968e+00	-5.316209866000000117e-01	7.665011202999999496e-01	-5.516249393000000056e-01	-5.361966307999999765e-02	-2.665775076999999937e-01	3.840699902999999971e-01	6.398262267000000003e-01
3.783694086000000123e-01	1.453847488999999937e+00	-1.418970620000000071e+00	-1.328147495999999927e+00	-1.498022348999999975e+00	1.667108365999999953e-01	4.568772490999999936e-01	6.045798504000000212e-02	-7.647558570000000389e-01	4.749835834999999729e-01	-7.412243265000000303e-01	5.038658075999999930e-01	-5.548050669999999851e-01	-8.407675405000000213e-01	-1.015398510000000004e-01	-2.198998419000000037e-01	3.845046844000000186e-01
1.255415066999999940e+00	1.135169703999999946e+00	5.468399497999999470e-01	-9.457516901000000420e-01	-8.290818830999999722e-01	-8.464753841000000056e-02	6.628663943000000502e-01	-2.280466181999999953e-01	1.554892785000000055e+00	-1.855201109999999876e-01	-5.955393012999999902e-01	1.106029681000000098e+00	-2.759447790999999817e-01	-7.162236216999999794e-01	-2.405480074000000190e+00	-1.626445736999999891e-01	1.879881077999999983e-01
2.682800416000000188e-01	-5.032939001999999773e-01	7.770224880999999639e-01	3.847849217999999710e-02	1.085269714000000052e+00	-5.487033193000000475e-01	-1.381310553999999913e+00	-1.099012408000000107e+00	4.081993225000000169e-01	-1.656370433999999892e-01	9.163181648999999540e-01	9.367241839000000070e-01	-2.723585625000000121e-01	9.443838277999999642e-01	4.247865741999999889e-01	2.274405441999999944e+00	1.668173185000000058e-01
