3.719170849999999806e-01	1.698898762000000007e+00	-1.271596061000000111e+00	3.181197647999999822e-01	2.868998507000000142e-01	4.689721859000000048e-01	2.684210276999999811e-01	-5.123753938999999757e-01	9.017034980000000477e-01	5.177781326000000517e-01	-3.970431198000000106e-01	-9.430365668000000312e-01	-2.164065245000000026e-01	1.212226279999999989e-01	-6.191261604000000141e-01
1.014560082000000030e+00	-8.525760627999999786e-01	-4.648393534999999965e-01	8.399558204999999500e-01	-3.815133215000000022e-01	7.471174698000000447e-01	3.038770757999999933e-02	2.433332588999999879e-01	1.197095647999999901e+00	1.379211439000000095e+00	-4.582366194000000136e-03	-1.035784069999999973e-01	1.058646911999999940e+00	-1.336819331000000055e+00	-4.348421544000000138e-01
8.840613026000000430e-01	1.522001965999999928e+00	-7.502180402000000470e-01	-2.472421756999999831e-02	1.539394198999999963e+00	1.310386674999999945e+00	8.493015707000000081e-01	2.242509688999999931e-02	1.304447168000000046e+00	-8.476914302000000678e-02	-1.580814611999999952e+00	-4.230201344999999780e-01	-1.781703572999999985e-02	5.836310125000000459e-01	4.880747485999999830e-02
1.176136810999999893e+00	-7.990918393000000508e-01	3.026492424999999847e-02	9.700345154999999719e-01	-2.556004072999999988e-01	5.137846993000000362e-01	1.744543252000000100e-01	-8.648462899999999343e-02	1.499749023999999986e+00	1.528428180999999997e+00	1.681856681999999992e-01	-5.304770521999999655e-01	9.882276220000000277e-01	-1.268611616000000053e+00	8.709940518000000576e-02
7.084003142000000475e-01	1.327483074000000096e+00	-5.739954387000000269e-01	1.299230083999999952e+00	1.481565398000000089e+00	1.896708280999999996e+00	5.249295024000000254e-01	1.641510250999999865e-01	7.501722892000000087e-01	3.502921881000000126e-01	8.132155054999999910e-01	-3.431680697999999752e-01	2.930464343999999999e-01	1.242980973999999961e+00	-7.673319552999999793e-01
1.382253136999999965e+00	-1.001887933999999980e+00	-4.575615170999999815e-01	2.085849709000000107e+00	-7.900190607000000531e-01	7.730865443000000115e-01	-4.494070647000000251e-01	4.158184692999999932e-02	3.160188375999999910e-01	1.728514636999999965e+00	1.195029472999999953e+00	2.519490395999999799e-01	1.899960971000000054e+00	-1.195786048000000053e-02	-1.001516534999999930e+00
1.964894633999999973e+00	1.048351172999999914e+00	-7.378978814000000108e-01	9.096133918000000040e-01	2.086853363999999988e+00	-4.814505232999999884e-01	-2.235211434999999913e-01	1.648974071000000041e+00	-4.317608195000000038e-01	1.782652278999999895e+00	1.482589646999999955e+00	-1.413808284999999998e+00	-9.548662121000000003e-01	1.799133332000000030e+00	-3.508701495000000059e-01
2.167544341999999791e+00	-5.852201615000000023e-01	-6.245318775000000544e-01	7.889478183999999450e-01	-6.702814287999999676e-01	-1.811891611000000096e-02	7.939710947000000463e-02	9.528805529000000663e-02	-1.077828564000000017e-01	-1.666093394000000005e-01	-3.370093237999999825e-01	2.419369986000000083e-01	1.953674399000000061e+00	-9.932365181000000209e-01	1.769539179999999989e+00
-3.746139646000000156e-01	1.377222380999999940e+00	-3.257963320999999746e-01	4.289267363000000000e-01	1.741136989999999996e+00	1.737075947999999981e+00	2.683515120000000143e-01	-8.989127354999999486e-01	-9.969109895000000110e-01	7.922088558999999808e-03	1.109223800999999954e+00	-5.931919184999999706e-01	3.736252157000000129e-01	9.455886622000000408e-01	1.382070415999999913e+00
1.716872201000000098e-01	-8.919224880999999661e-01	-3.249189941999999776e-01	8.324349253999999698e-01	-1.047644940000000080e+00	4.313745943999999777e-01	1.853357273000000083e+00	1.449640746999999896e+00	-1.215529953999999968e+00	-3.201350150999999755e-01	2.927299547000000057e+00	-4.960219226999999613e-03	7.283558405000000180e-01	-5.419306013000000366e-01	-5.004207959000000344e-02
1.965648167999999973e+00	-6.480464021999999824e-01	2.007617417000000071e+00	8.070198944999999735e-02	-2.319193492999999939e-01	-7.397016681000000149e-02	7.932961362999999544e-01	1.107645594999999927e+00	-5.366945424000000298e-01	4.703977677000000246e-01	1.120086351999999952e+00	-6.057242926000000471e-01	1.137270642000000054e-01	1.542589611999999888e-01	1.464816568000000041e+00
7.741680453999999489e-01	-3.104105222999999913e-01	1.488758298000000035e+00	8.705587864999999592e-01	7.384888748000000280e-01	7.086294759000000276e-01	-3.213702303000000038e-01	4.862997622000000270e-02	-5.379824957000000074e-01	3.466642095999999951e-01	-1.352965447000000099e+00	2.304485437999999942e+00	5.493011129999999520e-01	-9.685866847999999862e-01	1.208717387999999948e+00
-6.021569552000000103e-01	8.524802927000000308e-01	-2.451420286000000059e-01	1.262659909000000136e-01	-3.777818218999999811e-01	-1.018493480999999923e+00	1.652465821000000057e+00	-9.134037166999999791e-01	-1.002481723000000047e+00	-2.306600101000000000e-02	-1.840385033999999975e-01	1.379240147000000138e-01	6.373191246999999893e-02	-4.671455943000000222e-01	1.379575114999999963e+00
-1.025583839000000053e+00	2.612081895000000209e-01	1.702221803999999894e+00	1.881955641000000040e-02	5.215153376000000035e-02	8.027936561999999832e-01	-2.481453524999999993e-01	-5.373244137999999559e-01	-8.516111344000000249e-01	1.038600522000000081e+00	5.299966057999999647e-01	1.417332953000000062e+00	-1.188485912000000061e-01	2.873118342000000047e-01	5.519223208000000221e-03
-5.852513220999999710e-02	-1.247144285000000075e+00	-1.412970497000000103e+00	5.970679596000000311e-01	-1.359413226999999891e+00	-6.137003923999999611e-01	1.023015594999999944e+00	5.324148589999999626e-01	-7.310255799000000554e-01	1.134560720999999939e+00	2.906213128999999840e-01	2.016881141000000099e-02	-2.546372163999999771e-01	4.113764079000000184e-01	5.445817778000000553e-01
-3.937853279999999900e-01	1.048887085000000052e+00	-2.260728519999999908e-01	4.817364010999999890e-02	1.310145671999999983e+00	-1.360008381000000099e+00	2.512787161999999741e-01	4.179948987000000060e-01	3.256352520999999944e-01	-6.882978715999999997e-01	-1.175838683000000051e+00	-1.029750975000000013e+00	-3.152468219999999821e-01	1.829604905999999920e+00	3.207882358999999961e-01
8.916118289000000141e-01	-2.346880650000000013e-01	6.699532537999999815e-03	5.862133161000000481e-01	4.439275046999999891e-02	7.793835090999999826e-01	-1.385731108000000100e+00	1.262150534999999962e+00	1.784736360999999993e+00	1.122021339000000006e+00	-7.209173329000000408e-01	1.304722201999999998e+00	-1.686857950000000050e+00	-3.459475383999999765e-01	4.273803026999999921e-01
2.051071621999999983e-01	-1.168833095999999960e+00	-1.017361871999999945e+00	9.040067804000000429e-01	-5.008667200999999958e-01	-1.467870381000000002e+00	7.597912227999999990e-01	7.726355869000000043e-01	1.636311698000000092e+00	6.750246189999999924e-01	-8.389999943000000515e-01	-1.397634388000000005e-01	-2.269891712000000061e-01	1.047471344000000082e+00	8.112015339000000491e-01
-2.930530120000000016e-01	1.428338714000000065e-01	5.176389198999999941e-01	6.561972660999999540e-01	1.526689858999999982e+00	9.173872570000000115e-01	-4.072878824999999758e-01	9.446150320999999739e-01	1.309299672999999942e+00	4.423649353999999922e-01	1.034142890000000065e-01	-8.634234608999999949e-01	-7.035004729999999595e-01	1.775818907999999974e+00	4.172108205000000236e-01
4.663155381999999904e-01	-1.316679710999999919e+00	-2.552654336999999884e-01	7.292988450999999817e-01	-7.296148731999999582e-01	3.010584234999999845e-02	-1.102070809999999984e-01	7.804283047000000195e-01	1.305570289000000050e+00	1.901335282000000126e-01	4.534211241000000170e-01	4.269462052999999924e-01	1.529309172000000050e+00	-5.115182766000000297e-02	-1.556807850999999965e-01
-7.004477746999999976e-02	8.862751390999999979e-01	-9.703607398000000384e-01	4.554131571000000211e-01	3.919491031999999819e-01	-1.603853696000000051e+00	7.826960643999999467e-01	7.234923927999999949e-01	4.521911412999999880e-01	-8.147390745999999462e-01	1.069975292000000078e+00	1.514965245999999946e-02	2.640272295000000158e-01	1.352793611999999923e+00	2.985535458000000003e-02
-2.170710654000000128e-01	1.472218468000000002e-02	8.699750816000000331e-01	4.501868226999999889e-01	-1.117206731999999952e-01	5.172175043000000194e-01	-8.398376911999999583e-01	7.692763622999999606e-01	8.957576186000000273e-01	-8.758288691000000181e-01	1.318991467000000029e+00	1.855352201000000090e+00	2.002876182999999977e-01	4.538972518000000123e-01	-2.824192555000000215e-01
2.551125767999999905e-01	-1.019161095000000072e+00	-1.042585676999999933e+00	-1.403255317000000058e-01	-8.847913166999999968e-01	-6.839898433000000111e-01	1.720291661999999944e+00	5.711395637999999719e-01	5.831970953999999763e-01	3.740101813999999747e-01	6.553450415999999557e-01	6.429661744000000345e-01	6.672453395999999870e-01	6.217763342000000026e-01	-7.961244228999999617e-01
6.583013424000000446e-02	1.212027155999999994e+00	-1.923746658999999914e-01	-3.648007742000000109e-01	1.782061077999999910e+00	8.992983696999999887e-01	7.403623360000000098e-01	2.896588426999999744e-01	7.077275541999999975e-01	1.662871269999999929e-02	-9.617808056000000105e-01	-7.751568885999999825e-01	-1.016050361000000041e-01	1.448730928999999890e+00	-7.550975453999999587e-01
5.358423534999999793e-01	2.058826730999999965e-01	1.110519276000000000e+00	1.019193202999999937e+00	1.792060312000000044e-01	1.331767723000000014e+00	-5.829551820999999689e-01	2.758212636999999856e-01	9.401179363999999650e-01	5.949296337999999684e-01	-1.272051743000000013e+00	1.649708050999999953e+00	7.356898665000000115e-02	1.190936670999999947e-01	-1.358579994999999929e+00
3.204338808000000149e-01	-1.101060997999999902e+00	-6.673286535000000352e-02	6.257354887999999615e-01	-6.758747456999999459e-01	2.882520288000000042e-01	-1.181719441999999898e+00	3.969915830999999895e-01	-2.179169189000000062e-01	7.953302056000000064e-01	-1.794895831999999969e-01	1.971669764000000047e+00	6.392578558999999494e-01	7.724160257000000085e-01	-8.416439956000000278e-01
8.047458404999999759e-01	-9.571359956999999641e-01	-9.988709679999999702e-01	5.194195931999999738e-01	-1.124872757999999973e+00	-1.598221590999999941e+00	1.624532029999999905e-01	2.561736659000000138e-01	-7.764602884000000593e-02	7.412392453999999686e-01	8.916079154999999590e-01	-7.160215693000000492e-01	-2.585248042000000135e-01	1.068875146000000109e+00	5.345175195000000379e-01
1.100030843999999952e+00	5.106200728999999994e-01	-2.237133070000000001e-01	1.019370566999999950e+00	1.633405623000000029e+00	-2.049753066000000068e+00	1.413288389999999950e+00	9.606303170000000113e-01	-1.117196354000000058e+00	3.989479384999999878e-01	1.415799500999999905e-01	-8.794107732999999483e-01	-2.809829852999999877e-01	-1.254659160999999912e-01	6.293257853999999485e-01
7.205424816000000066e-02	8.401627283999999474e-01	1.527950774000000012e+00	-6.326838204000000132e-02	1.021705566000000065e+00	1.273865546999999987e+00	-4.655848262999999765e-01	-2.993752065999999989e-01	-4.350051238000000042e-01	2.129567072000000116e-01	3.059789472000000177e-01	-5.107083752000000088e-01	-3.682560601000000045e-01	3.165095290000000117e-01	1.928631068000000059e+00
-3.310179669000000158e-01	-5.173306740999999986e-01	1.089242333000000063e+00	-1.493535700999999993e-01	6.851015290999999952e-01	7.687456609999999690e-01	-5.815999570000000007e-01	-8.850012387000000258e-02	-9.070619044000000075e-01	2.539998439000000219e-01	-1.311524002000000078e+00	2.207963309000000152e+00	7.899082420999999909e-01	-4.252534700000000223e-01	6.646003313999999662e-01
-2.890335571000000048e-01	-1.241727009999999964e+00	-4.250182974000000224e-01	-1.344205316000000039e+00	-1.553212212000000036e+00	2.022175867999999876e-01	2.169787518999999887e-01	-7.430033087000000036e-02	-3.903969193999999865e-01	7.055863819999999564e-02	-5.660525343000000209e-01	6.658294747999999874e-01	2.342516813000000031e+00	1.349197372000000006e-01	1.304568262000000090e+00
-8.683420855000000271e-01	2.301689486999999978e+00	-8.929816232999999714e-01	-1.282804929999999954e+00	-2.947388590999999725e-01	-6.973338628999999900e-01	1.072901767000000062e+00	2.843128708000000060e+00	-1.024000213000000103e+00	1.422256246999999973e+00	-4.029206920000000247e-01	-7.453721057000000094e-01	1.077097468999999919e+00	-1.664179174999999899e+00	1.822701729999999909e+00
