8.442818276999999871e-02	-6.973954810000000393e-01	-5.719107865000000457e-01	1.689344685000000013e+00	1.281318871999999887e-01	7.875976385999999829e-01	-1.164977562000000022e+00	-7.239137793000000043e-01	-2.356900871000000119e+00	-6.451090353999999749e-01	-1.559471156000000081e+00	1.414893396999999942e+00	-5.799417979000000001e-01	-1.085519306999999989e+00	1.089194277999999905e+00	-2.249443574999999917e+00	-1.951559971000000060e-01	1.429485444999999966e-01	-1.650085876999999979e+00	-5.827111963000000117e-01
-1.197096361000000053e+00	-6.754576055000000023e-01	-2.002786944000000124e-01	-6.070180979999999504e-01	-1.295730239999999922e+00	-7.978841044000000160e-01	-8.363166428999999624e-01	2.655529812999999906e-01	-1.451962892999999921e+00	-1.859730179999999899e+00	-1.647339405000000090e+00	1.762834290000000026e+00	-1.661817745000000013e+00	-4.021754807999999848e-01	-2.161312636999999925e-01	-8.937677561000000326e-01	2.068084915000000024e+00	-3.360922999000000022e+00	-2.408589661999999965e-01	1.339848399000000079e+00
-1.318115088000000101e+00	-6.056569327999999919e-01	-1.599369108000000095e+00	-6.581806344999999725e-01	-1.097817964999999951e+00	-1.089233469000000065e+00	-1.099934602000000039e+00	-3.573009726999999969e-01	-1.589961076000000029e+00	-7.291446835999999543e-01	-9.534905600000000842e-03	5.562182938999999937e-01	-7.192071236000000534e-01	-1.022212874000000049e+00	6.911112439000000052e-01	-2.115974291000000118e-01	-5.963595667000000100e-01	1.681666225999999931e+00	-4.055311824999999759e-01	1.690129929999999892e+00
-1.451129322000000110e+00	-1.487918059000000071e+00	-1.873513063999999950e+00	1.735029462000000147e-02	1.459993565000000104e-01	-5.259190333000000050e-01	-1.055653418999999982e+00	-1.333621694999999940e+00	-1.655454393999999940e+00	-1.244115239999999956e+00	-8.965093860999999720e-01	2.247792049000000014e-01	1.563154356999999939e+00	1.170442217000000062e-01	-5.811212216000000153e-01	-6.757105366000000224e-01	-1.508566638000000015e+00	1.074233052999999938e+00	-2.008896018999999922e-01	4.496069690999999757e-01
-1.289530677999999986e+00	-1.248750194999999952e+00	2.032127989999999995e-01	-6.464671692000000247e-01	1.436334911000000103e+00	-1.233077071999999941e+00	-1.497647431999999945e+00	-1.929908752000000005e+00	-6.073017236000000096e-01	2.998714734999999854e-01	-2.165248829999999902e+00	2.328172914999999954e-01	-5.863901293000000070e-01	1.389295904999999998e+00	-9.298099095999999841e-01	9.490342588000000301e-01	4.280770984999999751e-01	1.103523373000000030e+00	-1.254900976999999918e+00	5.427211406999999932e-01
-6.937507151999999788e-01	-2.172596484000000050e-01	2.566502672000000110e-02	2.326560196000000136e-01	-7.121428551000000273e-02	1.999006293000000101e+00	-1.270845505999999903e+00	9.329104605000000383e-01	4.203871370000000218e-01	4.192607052999999806e-01	-1.292360154000000039e+00	1.424342328000000046e+00	-1.214869795999999891e+00	2.090555584999999883e-01	5.112791853999999470e-01	5.323155929999999758e-01	6.947128786999999805e-01	7.633894731999999461e-01	-1.333711593000000084e+00	1.831688328000000032e+00
-9.927613052999999521e-01	-8.061978153000000091e-01	9.793385971000000412e-01	-7.547889029000000027e-01	-6.864739107999999757e-01	1.669352001000000030e+00	-3.567512984000000276e-01	6.504694897999999670e-01	-5.429429055000000170e-01	-6.757080355000000260e-01	1.397906378999999866e-01	1.049079872000000080e+00	-7.259072774999999478e-01	1.354353482000000053e+00	1.723825787000000109e-01	5.617235861999999962e-03	8.246497728000000416e-02	4.839508310000000257e-01	-9.829419341999999782e-01	5.146875364999999869e-01
-9.196333252999999708e-01	2.014057123999999921e-01	-2.147015797000000059e-01	1.147004477000000078e+00	7.699753387000000115e-01	1.975630239000000010e+00	-5.573917376999999451e-01	3.052993388999999946e-01	-1.060815105000000091e+00	1.158546929000000003e-01	-1.464466816999999921e+00	7.085714566999999908e-01	-6.946200441000000003e-01	1.031084343999999930e+00	-7.271019131999999496e-01	-5.557574361999999546e-01	7.614960771999999822e-02	6.271843377000000386e-01	1.122921367000000004e+00	3.624445164000000275e-01
-8.424736087999999956e-01	1.600249193000000014e+00	-1.195216872999999902e+00	3.808988732999999960e-01	-2.537751100000000259e-01	-4.689371522999999931e-01	-4.835083654999999814e-01	-1.452152364000000029e+00	4.453928615000000146e-01	8.218956817000000470e-01	-2.658618973000000107e-02	4.155352131000000226e-01	-2.892273436000000197e-01	2.612297981999999741e-01	1.386170088000000078e+00	1.053824204000000098e+00	1.269341446999999956e+00	-3.528890827999999757e-01	-4.242609568999999858e-01	1.445891663999999910e+00
-1.283760440000000003e+00	1.737802445999999890e+00	8.009536235999999976e-01	-8.813490276000000012e-01	-1.297327619999999904e+00	-9.972871907999999452e-01	-5.518376069000000550e-01	-5.210477682999999915e-01	-1.013313155000000076e+00	5.435691427000000076e-01	1.394202044999999890e+00	7.666068769000000671e-02	-5.270771516000000156e-01	-2.464095792000000174e+00	-4.916715890999999727e-01	3.354498699999999833e-01	-4.806012910000000138e-02	5.907582354999999508e-01	-4.049980752999999822e-01	9.300354999000000067e-01
