-3.398196339999999815e-01	-1.523081702000000093e-01	5.333365790999999856e-01	-5.814868248000000239e-01	-1.031236688999999984e+00	-7.969068325000000508e-01	-3.555558745999999881e-01	1.555312189999999983e+00	-2.006617964999999892e-01	1.154543633000000069e+00	-1.463972854000000101e+00	2.335581565000000026e-01	-4.146728144999999865e-01	-8.241288827999999622e-01	-4.388019866999999796e-01	3.710237566999999848e-01	2.279521197000000221e+00	-7.802188895999999652e-01	-4.919297490999999800e-01	1.865252287999999981e+00
-2.649002261000000247e-01	-5.174271114999999810e-01	1.439338840999999924e-01	-6.708264365999999645e-01	-1.355070776000000032e+00	8.117202468999999976e-01	-1.230289576000000107e+00	-2.857405089000000231e-01	-1.005220825999999956e+00	-5.674112192000000388e-01	-9.014699502999999892e-01	3.066306261000000255e-01	-2.602139116000000141e-01	-6.415460977000000398e-01	-1.333879145000000044e+00	-1.496335256999999919e+00	1.102086421000000094e+00	-7.913935928999999980e-01	9.340231674000000484e-02	-3.242932204999999790e-01
-1.373143522999999977e-01	1.086000357999999943e+00	5.656016065999999731e-02	-5.075598717999999510e-01	-1.699867162000000098e+00	-3.577030172999999813e-01	1.292998906000000003e+00	2.144243619000000059e-02	-5.496010509000000266e-02	-2.566201981999999826e-01	-9.247845797999999506e-01	1.173091531000000076e+00	-5.986858273999999813e-01	-1.008594398000000059e+00	-1.338472059999999964e+00	4.023905038000000212e-01	3.646291489999999857e-01	-1.366995066999999953e+00	1.504703928000000079e+00	-2.870479004000000001e-01
-3.206818465999999868e-01	-1.141308246999999942e-01	1.483356463999999930e-01	-3.730711463999999977e-01	-1.400339086000000011e+00	-1.272275636000000043e+00	-6.656690874999999785e-01	6.932260996000000342e-01	-5.836742314999999737e-01	-1.793324447999999904e-01	-3.911612544999999996e-01	6.142524006999999786e-01	-1.201131863999999938e+00	1.325127691999999913e+00	-8.273043836000000262e-01	-3.057554023999999870e-01	1.169649326000000045e+00	-9.217916658000000485e-01	1.095115660000000046e+00	-1.121115695999999939e+00
-1.997971923000000094e-01	-3.260593375999999988e-01	1.943821585999999935e-01	-4.194479067999999922e-01	-5.516923557999999783e-01	3.053103809000000113e-01	1.699303014000000056e+00	-1.094661160000000022e+00	9.476897261000000183e-01	-4.039228155999999847e-01	-4.273631083000000164e-01	-1.124394394999999935e+00	-1.433759085000000100e-01	1.945894922000000055e-02	1.775119654999999907e+00	-1.095608346999999982e+00	1.675485021999999935e+00	1.704334677000000076e-01	-7.297835303999999912e-01	-4.727454318999999711e-02
-6.410710134999999532e-01	1.648082293999999948e+00	4.802093972999999655e-02	-6.916836376999999647e-01	-5.673201087999999448e-01	-2.803098099999999926e-01	1.253903318000000100e+00	-4.611356889999999875e-02	-1.402809705999999990e-01	-3.561799351000000113e-01	-4.748025218999999963e-01	-1.133108608999999989e+00	2.026602844000000125e+00	-8.531833840000000446e-01	-1.404179889999999931e-01	-7.967296917999999728e-02	1.474360319999999946e+00	1.825065952000000102e+00	1.201482004000000048e+00	-6.217920145999999981e-01
-5.148741880999999632e-01	5.593914392999999735e-02	6.750457506999999469e-01	-7.454721335999999754e-01	-8.154588653000000020e-01	-1.304713857000000088e+00	-4.296583039999999909e-01	1.090947751000000077e+00	5.506163425000000222e-01	1.290587337999999917e+00	-9.064426304999999573e-01	-4.999181998000000182e-01	1.975478110000000065e+00	-4.606951104999999769e-03	2.008797467000000003e-01	-8.551756215000000383e-01	-6.003747497000000433e-01	4.071436773000000064e-01	4.249655249000000024e-01	-3.721642296000000072e-01
-7.179360837999999856e-02	-7.568579600000000518e-01	1.006471099999999952e+00	-6.954633314000000510e-01	-8.818722426999999753e-01	1.428260883999999953e+00	-6.082515285999999799e-01	-5.224175784000000267e-01	-3.574426694000000237e-01	4.321465867000000016e-01	-6.038076582000000414e-01	1.284682225999999927e+00	9.901976684000000084e-01	6.021841291999999735e-01	1.613215287000000053e+00	-5.685362008000000023e-01	-3.025699477000000082e-01	1.032836813999999936e+00	-6.719201316999999785e-01	-1.801285019000000043e+00
-2.426105860999999975e-01	-4.688003714000000266e-01	1.009146099000000074e+00	1.200560335000000034e+00	-3.822389954000000034e-01	-7.356680239999999760e-01	-3.824286366999999909e-01	7.755514377000000126e-01	-5.820632032999999844e-02	6.179001304000000250e-01	-7.580238498000000380e-01	1.071775825000000015e+00	-9.852223837000000373e-01	2.510475748000000173e+00	4.369694224999999821e-01	1.136736473000000025e+00	8.451653703000000517e-01	5.723041373999999681e-01	-1.074887101999999928e+00	-8.458872434999999967e-01
-1.486043964000000051e-01	-1.185237789999999958e+00	2.104546170000000105e-01	1.471143666999999988e+00	1.566582936999999856e-02	1.231119504000000031e+00	-5.900473228999999487e-01	-5.174522209999999900e-01	-9.239046961000000335e-01	-6.462960116000000532e-01	-1.522512571999999897e+00	1.806324749999999868e-01	-7.202035047999999495e-01	-2.366952001000000028e-01	-3.987029642000000096e-01	-1.106916963000000032e-01	1.762136447000000050e+00	2.164763500999999923e-01	-5.535257214000000037e-01	-6.182644513999999702e-01
