-5.376703417000000540e-01	-7.267414662000000192e-01	2.195997027000000212e+00	4.338186065999999896e-01	1.695080520999999951e+00	1.586515243000000019e+00	6.837910938999999799e-02	-8.283567953999999567e-01	-6.688860978999999762e-01	1.430683584999999924e+00	8.609012139999999702e-01	1.042881020999999908e+00	-1.314720007000000024e+00	1.096684549000000036e-01	1.214972394999999983e+00	5.442150252999999882e-02	9.016215130000000411e-01	2.366065621999999813e+00	1.048879931000000099e+00	-2.831174029999999897e-01	-2.518947809000000038e-01	3.477317392000000007e-01
-7.139894370999999573e-01	-1.319088449999999968e+00	1.945817962000000012e+00	1.463528245000000005e+00	9.357423229000000342e-01	1.008840643000000092e+00	-4.049697171000000151e-01	-7.966803150000000278e-01	-3.843341549000000024e-01	8.255423963000000365e-01	5.117604932999999523e-01	-4.931790070000000026e-02	-9.885035591999999927e-01	-6.216897058999999726e-02	2.532074818999999755e-01	-4.087968784000000078e-01	1.074768001000000028e+00	2.268548169999999864e+00	1.102288831000000080e+00	-9.971235859000000534e-01	-7.084711018999999554e-01	2.663828333000000104e-01
-8.405194781999999476e-01	-1.261398945999999910e+00	1.796844472000000081e+00	9.047707077000000098e-01	-5.783865953000000282e-01	-4.159096028000000000e-01	5.912533772000000409e-01	5.461197330999999489e-01	-5.436766669000000496e-01	9.953001225999999479e-03	3.206638035000000109e-01	-5.742324612000000439e-01	3.894802539000000174e-02	5.689173589999999558e-01	1.015590987000000028e-01	-1.008658545999999934e+00	9.299755717000000033e-01	5.210370662000000097e-01	2.629702957000000119e+00	-5.060892165000000498e-01	-1.685218470999999996e+00	-1.451743632999999978e-01
-6.257425886999999909e-01	-8.836951754999999853e-01	2.158781497000000105e+00	-2.444227797999999896e-01	-7.867537466999999785e-01	-1.314869660000000051e+00	1.720175199999999904e+00	7.014609527000000011e-02	1.591750178999999932e-01	-7.120492873999999528e-01	-1.182105618000000025e-01	-1.153666295999999925e+00	-5.918086155999999765e-01	3.171876892000000114e-01	-9.616897386999999631e-01	-1.116112323000000073e+00	-8.836181950999999479e-01	6.365972315000000270e-01	-2.075145341999999962e-02	-5.832540170000000135e-01	-3.377154443000000006e-01	-2.935058184000000070e-01
-6.581459432999999803e-01	-8.607752760000000336e-01	2.249217977999999896e+00	-1.195532143000000103e+00	-2.603473132999999939e-01	-1.171534894000000104e+00	9.519135125000000031e-01	4.742295998000000123e-01	1.168550287000000021e-01	1.306983471000000008e-01	-2.376767234999999923e-01	1.094171099999999980e-02	-1.283279480000000028e+00	-8.218450712000000546e-01	-1.718784454999999989e+00	9.793518664000000484e-01	-1.123834156999999889e+00	1.940320979999999862e-01	-6.371858170999999960e-01	-3.703248795999999898e-01	-5.617371237999999600e-01	-9.237342973000000068e-01
-4.563144363000000148e-01	-9.621559101000000114e-01	7.711185472999999568e-01	-1.197087838999999931e+00	4.103539889000000218e-01	7.552458106999999643e-01	6.762566075999999482e-01	-9.461519729999999795e-01	8.535955935000000272e-02	1.840535044999999981e+00	8.687733810000000112e-01	1.247690018999999984e+00	-6.665110892000000176e-01	-6.657148070000000473e-02	-5.060872926999999688e-01	5.005611853999999972e-02	-6.860807002999999571e-02	-7.117457595999999720e-01	1.418612148000000017e+00	7.243538847999999586e-01	1.158789247000000078e+00	-1.774282308000000086e+00
-2.708761384999999744e-01	9.951381430000000305e-02	-7.916657337999999378e-02	4.033485732000000046e-01	-5.804500291999999950e-01	-1.073083291000000106e+00	4.609877404000000123e-01	-1.467046153000000075e-01	2.047393562000000000e-01	1.195410348000000011e+00	1.144062058000000048e+00	1.156319303000000076e+00	-1.290747526999999950e+00	1.410178702000000062e+00	6.534271039000000281e-01	1.215159985000000109e+00	1.556217206999999991e+00	8.428584405000000279e-01	-4.461393081000000205e-01	2.829439132000000079e-01	2.179447020000000013e+00	-1.710817650999999939e+00
-5.685214281999999564e-01	4.515842558000000007e-01	-1.248847623999999934e+00	-7.162658358000000280e-01	1.300234528000000056e+00	6.958404889000000537e-01	-1.281478635000000033e+00	-9.029023521000000274e-01	1.348272919000000014e+00	-8.378584338000000242e-01	4.962941976999999949e-01	3.001960437000000259e-01	-1.900086547999999986e+00	1.546821553000000016e+00	1.500874330999999895e+00	2.584200535999999770e-01	2.163619956999999872e+00	1.191006978000000105e+00	-1.380943355000000095e+00	2.214481596999999802e+00	-9.158668179000000187e-01	4.409550520000000140e-01
-3.122515193000000022e-01	1.522256180999999875e-01	-1.345805963999999966e+00	-1.427241522999999956e+00	5.374762435000000199e-02	6.501209981000000138e-01	-1.556134651999999896e+00	-1.260282831000000048e+00	6.872097347000000189e-01	-1.827007880999999889e+00	-2.607881274000000138e-01	2.718777546000000211e-01	-1.308472577999999942e+00	-5.057987792000000205e-02	9.897052806999999675e-01	9.466990067000000120e-02	2.091663361999999804e+00	2.197263477999999992e-02	5.718940319999999966e-01	1.625133560000000088e+00	-1.292703168999999930e+00	-7.138065890000000469e-01
1.162082811000000104e+00	-2.181065204000000035e-01	-1.318252594000000055e+00	1.609838475999999963e+00	-3.846246845999999886e-01	3.461187613999999746e-01	5.315340310999999707e-01	-1.422378174000000106e+00	3.888761609999999980e-01	-1.467933506000000055e+00	-1.021109572999999937e+00	2.813287675999999737e-01	-8.981744199000000206e-01	-1.071808209999999928e+00	-9.176244726000000185e-01	3.803386824000000166e-01	-2.678145397999999733e-01	-5.802322595000000138e-01	1.620095403999999961e+00	3.592212524000000240e-01	-8.225240014000000099e-02	-5.672855915000000193e-01
