4.767945584000000264e-02	1.605652064999999906e+00	-9.400633631999999462e-01	5.799365063000000431e-01	-6.045087935999999829e-01	-4.772967316999999765e-01	1.304424953999999914e+00	-1.021487051000000035e+00	-3.627619128999999831e-01	3.429688904000000038e-01	-1.341823484999999927e+00	-1.623241482000000069e+00	-2.278272721999999861e-01	1.643540127999999934e+00	9.782617569999999541e-01	-2.181445026999999925e-01	-9.131018868000000399e-01	1.159328691000000022e+00	-6.752683782999999718e-01	7.420217034999999628e-01	-1.002752249000000012e-01	-8.838714317000000431e-01
8.512377503000000123e-02	-5.797984940000000531e-01	-9.014205161999999660e-01	-1.007156017000000015e+00	1.285602224000000016e+00	-8.023630170000000117e-01	1.326299032000000100e+00	-5.336625228999999915e-02	-9.359999407000000327e-01	-1.974806345000000019e-01	-1.303968699999999981e+00	2.640249438000000226e-01	6.631269611000000230e-01	1.247408311999999908e+00	-1.931804789000000078e-01	1.517365687999999935e+00	-9.134152777999999806e-01	1.801929906999999997e-01	-5.319346190999999502e-01	5.443616709999999914e-01	1.099471805000000080e+00	-7.280723139000000455e-01
6.359335941999999520e-01	-1.825173082999999918e+00	-7.520181450999999795e-01	9.618394440999999961e-01	-8.784411713999999982e-01	8.032627854999999650e-01	2.783835282000000078e-01	-6.203596447999999708e-02	-4.787992375999999828e-01	-5.424460916000000132e-01	-1.335663899999999904e+00	-2.668885040000000264e-01	2.388867574000000105e-01	6.401417687999999551e-01	-1.016845004000000108e+00	-1.272670199000000002e+00	-7.591971961000000269e-01	6.887068115000000157e-01	-1.368277404000000086e+00	-5.635962483000000328e-02	1.491444817999999957e-02	-2.169174382000000068e-01
1.200207259999999998e+00	1.374006062000000084e+00	-1.766042657999999932e-01	1.342088017999999994e-01	-1.124848134999999916e+00	-7.550853197000000350e-01	-2.595978574000000136e-02	-5.112679355000000481e-01	4.908685373000000185e-01	-6.987938343999999802e-01	-6.255686840999999943e-01	1.625519324999999959e-01	-1.606759292999999922e-01	1.117003540000000017e+00	-1.244316178000000050e+00	-1.782134816999999982e+00	-1.165251717999999936e+00	3.176907904999999865e-01	-1.185721733999999916e+00	-3.724364877999999934e-01	-1.318024604000000100e+00	-5.484169454999999749e-01
1.336841165000000053e+00	-4.878841767000000051e-01	2.228655489999999961e-01	-1.045097592999999936e+00	1.874754956999999944e+00	-1.182632491999999980e+00	6.329477278999999512e-02	-1.707139501999999920e-01	8.136552889999999483e-01	-8.247857384000000236e-01	-7.270599208000000369e-02	2.001860592999999966e-01	5.881534738000000484e-01	1.329088129999999923e+00	-3.406373236000000138e-02	-3.418993264999999893e-01	-1.884437775999999953e+00	1.955297102000000051e-02	-3.385041089999999975e-01	-8.207187657000000192e-01	-1.478113738000000010e+00	-7.292870785999999717e-01
1.688386787000000000e+00	-1.464024610000000060e+00	3.954326025000000078e-01	3.845541666999999775e-01	-7.013170979999999721e-01	2.001349409999999995e+00	-3.142657231000000051e-01	-2.820313420000000182e-01	4.156655053000000155e-01	-7.439099448999999531e-01	1.041316093000000054e+00	-9.512497852000000309e-01	-1.626106962999999961e-01	1.954025818999999942e+00	1.479738278999999990e+00	9.684616637999999833e-01	-2.257997974999999879e+00	3.303412486999999786e-01	-2.199252255999999961e-01	1.710703126999999935e+00	4.450400653000000095e-01	4.677372646999999883e-01
-2.652846633000000010e-01	1.265247529000000037e+00	-4.650324420999999986e-01	-3.181153955000000089e-01	-1.655180639999999981e+00	-6.104340397999999945e-01	-1.557089130999999953e-02	2.155047522999999909e+00	1.755394573000000014e+00	-5.583525652999999922e-01	4.813748078999999791e-01	-1.474106646999999992e-01	-2.627098312999999741e-01	1.278020976000000086e+00	-1.857617575000000132e-01	3.114369819000000206e-01	-1.731447452999999914e+00	-5.613192438999999867e-01	-6.705484134000000429e-01	-5.558040480000000505e-01	1.524440905000000068e+00	5.255385731000000032e-02
-7.439081089000000313e-01	-4.571297507000000038e-01	-1.365893025999999955e+00	-3.987288862999999739e-01	1.513580946000000038e+00	-1.656198908999999997e+00	-3.586267463000000211e-01	1.554171485999999991e+00	5.453004944999999548e-01	-1.026091762000000074e+00	-2.272216451000000012e-02	2.435819196999999825e+00	-7.476568532999999794e-02	1.377660524000000053e-01	1.035525408000000036e+00	-1.483951258000000051e+00	-1.170216380999999917e+00	-1.346944058000000000e-01	3.806138312999999829e-01	-2.992856790999999794e-01	-7.392647703000000403e-01	-1.427059910000000098e+00
-5.890008870999999813e-01	-7.446309327000000255e-01	-3.448495012000000193e-01	-1.305671282999999905e+00	9.939394704999999774e-01	1.067550862999999906e+00	-8.153166149999999668e-01	-3.236863804999999816e-01	-6.227039265999999573e-01	-1.746283951999999973e+00	-4.829611439999999950e-02	5.807181311000000346e-01	-3.044145003000000016e-01	-1.348872642999999982e+00	-5.522065667000000122e-01	1.171006498999999978e+00	-1.507805051000000063e+00	-1.900620964999999996e-01	-5.392893811000000204e-01	7.025825572999999657e-02	-1.447815811999999980e+00	-3.443008090999999937e-01
-3.941217199000000143e-02	1.150409765999999889e+00	1.650965019999999894e+00	1.343265516000000104e-01	-9.254259217000000426e-01	-3.198579572999999954e-01	-9.832011495000000378e-01	1.326126026999999985e-01	5.537076807999999906e-01	1.653689969999999898e-01	-1.236451187999999951e-01	-5.401436812000000032e-01	-5.865621572000000228e+00	-8.616696223000000487e-02	1.669642047000000074e-01	7.438364114000000082e-01	1.270746463000000048e+00	1.571334479999999978e+00	-9.410082740999999862e-01	-1.769589150000000055e+00	-3.334234683000000254e-01	7.698860560999999658e-02
