-1.515935602999999965e+00	8.067734090000000524e-01	-2.803698632000000135e+00	8.457531293000000172e-01	8.359478638999999767e-01	-7.227146818999999889e-01	-2.293852650999999909e+00	4.501427029999999774e-01	1.582072268999999975e-01	2.933728196000000010e-01	7.011825091000000176e-01	-3.530028439999999823e-01	-5.110794781999999925e-02	-1.911511109999999958e+00	-6.102516623999999501e-01	-4.491344565000000011e-01	1.213726512999999896e+00	8.063171580000000338e-01	-4.373505065000000136e-01
-1.476444426000000032e+00	9.454692572999999767e-01	-2.523681080999999882e+00	7.452239339999999768e-01	8.763782746999999873e-02	-9.459057744000000101e-01	-1.311920642000000026e+00	-1.129025705999999962e+00	2.175638994999999909e-01	-2.116747714999999974e-01	1.149293437000000084e+00	1.844266710000000087e+00	-1.328136543999999919e+00	-1.580613497000000089e+00	2.058967287000000035e-01	-5.875000093999999812e-02	-2.717938538999999931e-01	8.884796896000000110e-01	4.642122888999999919e-01
-1.542473481000000035e+00	9.725680479999999628e-01	-1.885162465999999926e+00	9.721845746999999704e-01	3.864285020000000070e-01	-1.135135414000000065e+00	-1.295871956999999908e+00	1.763606849999999948e+00	4.758076837999999920e-01	1.233361876000000024e+00	-3.934110725000000142e-01	1.868252789000000025e+00	-4.950423494000000257e-01	3.478544699000000323e-02	-1.038411793999999944e+00	4.873701749000000083e-01	-1.899119903000000109e+00	-5.181748629000000432e-03	8.050642153000000523e-01
-1.231707029999999925e+00	1.047993764000000105e+00	-3.767655246000000124e-01	1.016176302000000087e+00	1.405171337999999936e+00	-9.445789156999999658e-01	1.246386986000000002e-01	-9.099410785999999529e-01	-8.263392462999999410e-02	2.093992499000000007e-01	1.083902858000000080e+00	3.612016142999999735e-01	-1.660495300000000007e-01	-6.602160885000000201e-01	-2.245544957999999980e+00	-2.205196322999999903e-01	-8.847011527000000486e-01	5.335959985999999544e-01	-4.567357174000000186e-01
-1.259748244000000073e+00	1.186457327000000062e+00	-5.094042765999999833e-01	7.503653764000000059e-01	-1.061923567000000013e+00	-1.233775800999999950e+00	2.542654484999999909e-01	-1.744490348000000024e+00	-1.243739951000000010e+00	2.160297443999999789e+00	-7.142495655999999693e-01	-1.803343886000000063e-01	1.512533339000000088e-01	6.458398671999999729e-01	-2.386924908000000123e+00	-1.609780806000000064e+00	-2.720366099000000037e-01	1.572811407000000106e+00	1.087788790999999922e+00
-1.314909534999999963e+00	9.032146170000000529e-01	-8.676323318999999978e-01	-1.099491454999999979e-01	8.365466617000000271e-01	-3.646464908000000005e-01	-4.713669543999999823e-01	-5.150938488999999842e-01	-1.589871886000000067e+00	1.324686421000000058e-01	-2.265636310000000098e+00	-4.623791559000000051e-01	1.264604617000000042e+00	-4.864210898999999921e-01	-7.444547353999999562e-01	-1.889722157000000013e+00	-6.459365351000000421e-01	1.174246759999999945e+00	-8.641609639999999759e-01
-1.221940400999999898e+00	5.791883141000000457e-01	-7.929742394000000028e-01	-7.886441840000000258e-01	-7.962367316999999778e-01	-1.045997701999999974e-01	-1.863902205000000090e-01	-1.361349579000000087e+00	-1.046562811999999898e+00	-2.508175925999999722e-01	-5.600370252999999909e-01	1.276447979000000066e+00	1.417670718000000107e+00	-2.553472241000000142e+00	-8.310548217000000015e-01	-1.609796073000000050e+00	5.319393439999999668e-02	1.142075815999999966e+00	-1.610779796000000097e+00
-1.262404032000000065e+00	5.420030486000000369e-01	-9.626761839999999903e-01	1.184558933000000036e-01	-1.124203944000000011e+00	-3.773453102999999725e-02	-1.401282477000000137e-01	1.182124938000000069e+00	5.486003685000000463e-01	-1.014176006000000047e-01	-1.390510925999999925e+00	1.474628218000000102e+00	1.980487254999999891e+00	-1.734059068999999953e+00	-4.004364436000000249e-01	-1.978455598999999898e+00	-7.803611669000000139e-01	2.630128758999999983e-01	-2.494054518000000109e-01
-1.517358682000000014e+00	8.618975193000000257e-01	-1.023720285000000008e+00	1.754111230000000021e-01	1.097499825999999956e+00	3.778738490999999922e-01	-5.730740976999999514e-01	2.961001026000000258e-01	-1.014730884000000000e+00	1.238649862999999934e-01	1.323599420000000082e+00	6.786859221999999581e-02	1.936990127000000061e+00	-9.496503068999999631e-01	9.303139682000000077e-02	-1.191960165000000016e+00	-4.411053728000000063e-01	1.022877381000000030e+00	-4.798547076999999939e-01
-1.437002904000000081e+00	9.383783068000000060e-01	-1.228807882999999990e+00	1.085073728000000015e+00	-1.182657196000000077e+00	8.633069171999999680e-01	-1.241065088000000038e+00	-3.203254490999999926e-01	-9.013285407000000762e-03	-3.248409499000000089e-01	4.085102619000000046e-01	8.928571297999999823e-01	1.030211884000000078e+00	1.643595228999999991e+00	-4.860173200999999832e-01	6.998088357999999731e-01	-4.547310580000000213e-01	2.119890305999999836e+00	2.878892771000000073e-01
-1.430173064999999966e+00	9.019921360000000554e-01	-1.701392011000000037e+00	-4.364446693999999849e-01	8.486527326999999676e-01	1.500203355000000016e+00	-1.107709118000000048e+00	1.773868073999999906e+00	5.470770564000000391e-01	-9.219483064000000283e-01	1.050961401999999989e+00	9.963924288000000629e-02	7.408268648000000678e-02	3.258509130000000198e-01	-1.342109878000000034e+00	1.336956172999999914e+00	1.725198427000000034e+00	1.184367359999999980e+00	-1.593608917000000069e-01
-1.245294815000000055e+00	1.173535197000000085e+00	-1.412385594000000077e+00	-1.049516691000000057e-01	-5.141316603000000152e-01	1.472541418999999907e+00	4.111374047999999948e-01	3.937059160999999974e-01	2.311095863999999889e+00	-5.609164658000000137e-02	-6.627569491999999451e-01	1.733909613000000016e+00	-3.259958276000000099e-01	1.468630834999999912e+00	-5.777918521999999557e-01	1.555390910000000071e+00	1.680685651999999974e+00	-4.529530882999999730e-01	2.102820974999999870e-01
