-1.000290648000000046e-02	-8.748883900999999685e-01	-1.402871275000000084e+00	-1.835538582000000085e+00	-1.230038956000000017e+00	1.060536549999999911e+00	-3.849388086000000153e-01	1.671896411000000082e+00	3.011717508000000265e-01	-7.748052560000000533e-01	-1.460221460000000082e+00	-2.836689400999999888e-01	-3.084216255000000184e-01	-2.828810527000000241e-01	1.898067766000000045e+00	-1.047140240999999972e-01	1.917642376000000093e+00	6.866109995000000410e-01	-6.656822917000000395e-01	4.912529339999999745e-01	1.242935525999999902e+00
-6.946469199999999455e-02	-6.402499596999999820e-01	-1.231142852999999926e+00	2.046587743000000126e-01	-7.464787240000000379e-01	-8.452894924999999615e-01	-6.646980318999999859e-01	2.093656886000000217e+00	-4.845861841999999919e-01	-2.416652258000000053e+00	-1.357611648000000004e+00	-6.582451799999999853e-01	1.804430049999999897e+00	-4.882074464999999752e-01	-2.284871407999999882e-01	-1.267959858000000106e-01	1.889665622999999961e+00	1.003619773999999909e+00	-3.345074004999999961e-01	1.209921181999999984e+00	3.900110078999999841e-01
-3.238247336999999781e-01	-1.252071978999999891e+00	-1.290062932999999967e+00	-8.169663124999999582e-01	-3.946729915000000144e-01	-1.773528103999999841e-02	-1.058819892999999901e+00	1.372012731000000096e+00	-1.428697596999999986e+00	4.341169576000000196e-01	-7.383356943000000117e-01	-7.675339638000000519e-01	-1.222264197000000108e+00	-6.592299091000000111e-01	2.215744024999999784e+00	7.057668244000000479e-01	1.856846168999999991e+00	-1.581652371999999973e+00	-3.999942575000000056e-01	7.729038701999999539e-01	-5.383103748999999993e-01
-5.628677443999999808e-01	-3.899279075000000039e-01	-8.207112765999999837e-01	-4.188604455000000115e-01	6.621316052999999535e-02	-1.227910006999999970e+00	-1.262674976000000004e+00	6.537142197999999960e-01	-4.859481767000000119e-01	-1.995135365999999966e+00	1.054203506999999984e+00	-1.430358881000000082e+00	2.714958798000000062e+00	-5.130336774999999516e-01	-2.783282633999999978e-01	2.257782120000000059e-01	1.226739121999999987e-01	-4.540957069000000068e-01	1.448277212999999897e+00	4.528171538999999912e-01	-9.438598680999999990e-01
-2.214358716000000005e-01	-1.319935494999999959e+00	-5.700445119999999477e-01	-9.266914942999999738e-01	-6.822047606000000153e-01	-8.460720940999999495e-01	-8.696987618999999503e-01	-1.098227070999999944e+00	1.572682034000000006e-01	1.781777312000000002e+00	9.657165392000000015e-01	-3.613424023999999846e-01	1.225091629000000015e+00	3.958658910999999780e-01	1.160007065000000059e+00	-1.571140976000000022e-01	9.737323025999999881e-01	-2.770861298000000250e-01	-5.692382396999999816e-01	1.086643049999999958e-02	-7.531283677000000232e-01
2.304384654999999782e+00	-4.592319793999999900e-01	-1.014176050000000107e+00	1.244143833000000088e+00	-6.070366287999999777e-01	-5.777653139999999743e-02	5.971620377999999896e-01	-1.881608260000000032e-01	2.205492610000000034e-02	-7.820844636999999544e-01	1.147876491999999971e+00	-3.530911674000000167e-01	-5.782503590999999998e-01	-1.221916621000000092e+00	-2.041135672999999928e-01	-5.345348331000000286e+00	8.260021000999999419e-02	4.300281243000000225e-02	4.679640722999999780e-01	1.543788616999999919e+00	4.532892901000000196e-01
-6.575726434999999981e-01	-1.687287989999999960e+00	-8.906226358000000065e-01	1.597486993999999993e-01	2.349329642999999912e-01	1.866326270999999926e+00	2.671290479000000273e-01	-6.069510663999999611e-01	-7.659414222999999522e-01	-7.849679893000000019e-02	1.420452670000000028e-01	-1.140657816000000047e+00	3.223511722999999884e-01	-2.083272538000000118e+00	8.673132387999999970e-01	-4.761483436000000236e-01	-5.411969734999999559e-01	6.849072177999999678e-01	1.023298279000000033e+00	-8.577975682999999796e-01	-5.293246953000000365e-01
-6.992904657999999829e-01	-2.345486650999999867e+00	-1.134664995999999926e+00	4.813033340999999798e-01	-4.578159451000000102e-01	-9.005147239999999886e-01	-7.191152128000000143e-01	-2.368530994999999972e-01	-8.738246835999999851e-01	-2.394527646000000065e-01	-2.050621009999999966e-01	-6.350926856999999925e-01	-5.494559033999999453e-01	1.266459664999999957e+00	-1.057088448000000014e+00	-5.138353893999999533e-01	-1.192780354999999938e-02	2.362241172000000000e-01	1.130849284000000066e-01	-1.018896339000000095e+00	-2.532717399000000147e-01
-3.407194857999999715e-02	-1.838785055000000002e+00	-4.647328621999999854e-01	-1.697261248000000000e+00	-2.961591888999999811e-01	5.446436819000000096e-01	2.499089405999999902e-01	-2.599238723000000251e-01	-3.870938368999999879e-01	1.029659527999999963e-01	-7.844177247000000408e-01	-4.059517047000000267e-01	-5.948668445000000471e-01	-7.810280143000000175e-01	8.252277682999999975e-01	3.331906257000000204e-01	-6.832684809000000303e-01	-9.775950583000000416e-01	-1.304093350999999901e+00	-8.629838816999999551e-01	1.228253330999999893e+00
-4.267052293999999968e-01	-1.291586270999999897e+00	1.530726094000000037e+00	6.579047957000000446e-01	-1.107033597999999897e+00	-7.541789585000000518e-01	-4.182704990000000178e-01	-3.768535827000000227e-01	-2.849077422000000082e-02	-1.247085366000000084e+00	-2.919421880999999996e-01	-4.788927928000000223e-01	-1.034385698000000048e-01	1.350584078000000021e+00	-1.123987449000000000e-01	-4.883592328999999954e-01	-8.381176563000000135e-01	9.723281133000000187e-02	1.912107019000000019e-01	-1.521345093999999953e+00	4.546061768000000253e-02
4.641843791999999969e-01	-1.506944730000000066e+00	1.001075235000000063e+00	-5.559960549000000363e-01	-9.241883695999999482e-01	5.725573398000000092e-01	1.795103515999999955e+00	1.802917642000000098e-01	-8.539681032000000505e-01	-9.353035574000000130e-02	-4.195792638999999991e-01	-8.251833163999999776e-01	-3.121137766000000036e-01	-7.363185145999999737e-01	-1.397058434999999932e+00	-4.104730196999999831e-02	-2.076507808999999982e-01	3.014784093999999803e-01	8.618271797000000012e-01	1.604386032000000017e-01	-1.074489875999999899e+00
-1.128246840000000084e+00	-1.587080660999999893e+00	1.245044108000000094e+00	1.637221940999999958e-01	-3.527383110000000266e-01	-1.213746403999999890e+00	-5.997025647000000514e-01	-8.825180620000000475e-01	3.655611199000000089e-01	5.900485559000000491e-01	3.283169354999999900e-02	-6.568330305000000258e-02	-1.097393003000000089e+00	4.447442342999999854e-01	-4.073942372000000089e-02	1.012496566000000014e-01	-1.759849049999999970e-01	6.475337828999999656e-01	3.050576602000000248e-01	-9.392145352999999863e-01	9.501907332000000261e-01
2.446721791999999923e-02	-1.003874482000000068e+00	1.471972609999999904e+00	-1.223175034999999911e+00	9.065945174999999745e-01	1.004989313000000051e+00	1.040376033000000033e+00	-2.092860564000000034e-01	-3.351189958999999802e-02	-3.670632535000000196e-01	3.927069717000000182e-01	6.810952989999999874e-01	-1.208977237999999899e+00	-1.557766565000000103e+00	1.772737443999999885e-01	2.035112316000000088e-01	3.688127529999999932e-01	-4.376994237999999871e-01	-5.037974572000000206e-01	-5.548442563000000050e-01	-1.422467085999999936e-01
-1.280589916000000050e+00	-5.185922828000000262e-01	1.575832431000000033e+00	5.953173013000000457e-01	1.788510902999999930e+00	-1.120303089000000085e+00	-3.940206947000000071e-01	6.846378865000000147e-01	6.015958988999999812e-01	-3.746701484000000137e-01	6.974929773000000388e-01	-6.786835972999999411e-02	-1.109857008999999950e+00	1.022544343000000078e+00	2.996541482000000256e-01	2.302075067000000086e-01	4.705732173000000129e-01	1.676336347000000060e-01	-2.289628469999999971e-01	-8.248489555000000362e-01	1.092079054999999910e+00
7.999814822999999908e-01	1.774799199000000050e-01	1.071701119999999952e+00	-3.482206908000000101e-01	9.763362316999999457e-01	-4.451407438999999827e-02	1.766518983999999959e+00	2.210913935000000219e+00	2.557923433000000024e-01	-2.945680352000000224e-01	-2.376933273999999874e-01	-1.707649652999999879e-01	3.685625460999999992e-01	-1.352618808000000117e-01	-1.078977736999999992e+00	8.887599013000000436e-01	6.440357063999999632e-01	4.014475773000000247e-01	8.011010683000000521e-01	1.580955184000000013e+00	-1.957530962999999916e-02
-1.284254191999999906e+00	1.754535033000000077e-01	1.248014474999999956e+00	3.938748279000000019e-01	5.197653804999999849e-01	-1.568450332999999919e+00	-5.166760243000000363e-01	1.097012185000000084e+00	1.019746032000000024e+00	8.340019893000000240e-01	1.854094513000000000e-01	-1.284240597999999900e-01	7.808270303000000023e-01	3.364477523999999907e-03	4.595760958999999812e-01	-1.859952335000000095e-02	-2.512973188000000024e-01	4.331391432999999735e-01	1.823335044999999932e-01	-8.540335357999999655e-01	1.427366984999999922e+00
1.208904036999999931e+00	1.695437392999999959e-01	1.506307569999999929e+00	1.489253096999999970e+00	-2.512968138999999851e-03	1.348251638999999891e-01	1.092475555999999903e+00	8.502174752000000169e-01	5.034019338999999871e-01	-7.741535642000000328e-01	6.116226791000000107e-01	6.886601695999999828e-01	1.514947087999999997e+00	-3.561282534999999916e-01	1.661586714999999936e-01	-3.104385309000000093e-01	-4.328782278000000150e-01	-8.077177473000000107e-01	-6.543196865999999501e-01	1.218092071000000054e+00	1.079802525999999929e+00
-1.232812746000000015e+00	5.200412800000000502e-01	7.196876162999999993e-01	2.120080516999999984e-02	3.075596756999999792e-01	1.986686313000000093e+00	9.224532095999999903e-01	1.413833260000000092e+00	1.572186150999999921e+00	2.174980467000000028e-01	5.103788202000000274e-01	1.690401722999999912e+00	8.861669280999999732e-01	-7.009850196000000366e-01	-1.490260304999999896e-01	9.321122610999999988e-03	-1.733576115999999889e-01	-1.298754122999999927e+00	6.725829281999999576e-02	8.330737898000000197e-01	-1.226588342000000109e+00
-6.163915301000000291e-01	1.072247101999999952e+00	2.489537178999999892e-02	-7.698973008999999701e-01	-6.409554343000000154e-01	1.022122318000000085e+00	-1.456490003000000089e+00	1.436424405999999987e+00	2.348488707000000009e+00	2.116424553999999958e+00	7.996737933999999992e-01	5.652716986000000388e-01	6.925518993000000512e-01	1.320707722000000084e+00	6.250569820000000387e-01	1.138029079999999943e-01	3.012248584000000173e-01	-2.846949912000000249e-01	3.623970852000000242e-01	7.223268716999999839e-01	-3.342578116000000099e-02
2.105772545999999856e+00	9.920457303999999921e-01	-5.748398871000000021e-01	1.530050056999999963e+00	-1.198825631000000058e+00	-1.697498553000000021e-01	-2.257646412000000047e-01	9.939655609999999974e-01	2.086819544999999998e+00	-5.697739306000000337e-01	1.415522348999999958e+00	1.608983301999999949e-01	-5.824448902000000095e-01	1.887527964999999863e-01	-4.069583002999999782e-02	1.728252979000000078e+00	-6.281448230999999716e-01	-7.109749957000000009e-01	5.010322001000000469e-01	-2.729307923000000025e-01	-5.037393320999999924e-01
-3.677848773999999876e-01	4.473065178999999780e-01	-7.069656442999999735e-01	-2.572229417999999934e-01	-1.045694791000000068e+00	7.362922242999999645e-01	1.960443216999999905e+00	7.320437546000000406e-01	1.177559715999999979e+00	-1.863642400999999948e-01	1.213984136000000102e+00	-3.187578180000000261e-01	-5.559397977999999685e-02	-1.729151808999999929e-01	-9.037093633999999653e-01	7.034980527999999955e-01	3.170290947000000137e-01	-3.736336988000000248e-01	5.036547910999999988e-01	1.493010710999999935e+00	-7.660268868999999814e-01
-1.251644460000000070e+00	8.567355715000000149e-01	-6.220649682000000125e-01	-4.650920143999999756e-01	-4.222460290999999755e-01	-1.195819316999999993e+00	-4.820229278000000006e-01	-3.850559295000000049e-01	2.054080073999999811e+00	4.604964710000000183e-01	2.307324415000000073e+00	-3.023415474999999741e-01	-9.272208913999999691e-01	6.204523902999999896e-01	-5.091701244999999876e-01	5.845418207000000477e-01	-8.951349866000000155e-01	2.396393891000000220e+00	6.286090149999999932e-01	-2.820483455000000195e-01	7.630785638999999509e-01
